,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Connection Type,Operating Temperature,Range,Warranty,Weight,Hazardous,Water Heating Declared Load Profile,Sound Power Level (Indoors),Output,Depth (mm),Re-heat times,Anti Legionella Function,Water Pressure,Thermostat Temperature,Useage Single / Multi Point,Controls,Eco Setting,ErP Rating,IP Rating,Material,Max Pressure (Psi),Min Pressure (Psi),Mounting Type,Water Connection,Supplier Product Code,Type,WEEE Compliant,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Fuel Type,Mugs (250ml) per Tank,Antimicrobial Protection,Body Material,Frequency,Min Bar Pressure,Feature 14,Feature 15,Flow Rate,Watts,Projection,Tap Holes,Safety Lock,Water Options,Cartridge Type,Spout Type,Handle Type,Feature 16,Feature 17,Feature 18,Feature 19,Pack Quantity,Attachment 7,Attachment 8
90,PD68041,Santon Aqualine ALK02 expansion kit,Santon,236.55,"This Santon Aqualine expansion kit is for use in situations where expanded water cannot be accommodated in pipework, where mains pressure is guaranteed not to exceed 4.1 bar. When fully charged, the expansion vessel will absorb all expanded water produced by a heater. The non-return valve, meanwhile, stops back-flow of hot water, preventing cross-contamination.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aqualine ALK02 expansion kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/41/D68041_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aqualine_Aqualine-Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PD68286,Heatrae Sadia Hotflo 50H horizontal unvented water heater ERP 3kW 50ltr,Heatrae Sadia,1032.11,"Perfect for installation in light commercial settings, the 50L capacity Heatrae Sadia Hotflo 50H horizontal unvented water heater provides useful handwashing, pot-filling and tea-making facilities in canteens, washrooms and kitchens. Manufactured from robust stainless steel and featuring inbuilt pressure and temperature control, this safe, reliable 3kW water heater offers generous, convenient delivery with minimal maintenance requirements.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Hotflo 50H horizontal unvented water heater ERP 3kW 50ltr,,Water heater;Wall mounting brackets;Literature pack;Expansion vessel (including bracket);Tundish;Pressure reducing valve;Expansion (pressure) relief valve;Check valve;Compression nuts;Copper olives,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/lo/_h/Hotflo_H_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/HS_Hotflo_50_100_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Hotflo_Horiz_50_100_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PD68098,Santon Aquaheat ALK05 aquaheat expansion kit,Santon,170.22,"This Santon Aquaheat expansion kit is for use in situations where expanded water cannot be accommodated in pipework, where mains pressure is guaranteed not to exceed 4.1 bar. When fully charged, the expansion vessel will absorb all expanded water produced by a heater. The non-return valve, meanwhile, stops back-flow of hot water, preventing cross-contamination.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aquaheat ALK05 aquaheat expansion kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/98/D68098_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aquaheat_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PD68881,Heatrae Sadia Supreme 165SS supreme pack 5ltr 2.5kW Stainless steel,Heatrae Sadia,875.99,"The clean, hygienic Heatrae Sadia Supreme 165SS 5L capacity water boiling unit pack has antimicrobial, fingerprint-resistant stainless steel outer casing, making it ideal to deliver on-demand hot water in hospital, clinical and kitchen settings. Straightforward to install and easy to use, the 2.5kW, wall-mounted Supreme is an efficient, safe alternative to kettles, ensuring heat-up steam is condensed and retained, guarding against scalds.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Supreme 165SS supreme pack 5ltr 2.5kW Stainless steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/88/83/D68880_D68883_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Heatrae Sadia_Supreme_SS_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/18/HS_SmartDrinkigWaterSltn_PrdRng_2018.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/HS_Supreme_150SS_165SS_180SS_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PD70290,Heatrae Sadia Multipoint pack 'u1' multipoint/hotflo kit,Heatrae Sadia,124.71,The Heatrae Sadia pack U1 combined pressure reducing valve and strainer is a useful safety device for unvented water heaters.,Water Heating and Storage/Water Heaters/Water Heaters.csv -> Heatrae Sadia Multipoint pack 'u1' multipoint/hotflo kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/90/D70290_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HeatraeSadia_Multipoint_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/HS_Unvented_PoU_Hot_Water_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PV06051,Instanta SureFlow wall mounted boiler 7ltr White,Instanta,907.41,"Enjoy the convenience of an instant cuppa with the Instanta SureFlow water boiler. Designed to be easily fitted with a simple connection to a potable cold water supply, this 7L capacity water boiler is constructed from impact-resistant stainless steel and contains a range of useful features including an ECO mode, a programmable timer and a filter change indicator as well as a handy diagnostics indicator for easy issue detection.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Instanta SureFlow wall mounted boiler 7ltr White,,Main boiler unit;Boiler case;Paper mounting template;Fitting kit;Instruction booklet,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/51/NW_V06051_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Instanta_wmsp_spare_parts_drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Instanta_wmsp7w_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Instanta_sureflow_premium_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,P515486,Sunamp UniQ HW +iPV HW9 +iPV heat battery 365mm x 575mm x 860mm,Sunamp,2109.26,"Storing surplus energy from solar PV systems, the 300L Sunamp UniQ HW +iPV water heater makes use of electricity that would otherwise be lost back to the grid, providing users with plentiful hot water with no extra cost. And when the sun isn't shining, alternative heat sources, such as a boiler or high temperature heat pump, can always take over so there's no need for cold shower frustration. The 2.8kW Sunamp battery incorporates the high-quality myenergi eddi power diverter, which is easy to install and user-friendly, with a straightforward back-lit LCD screen and fanless cooling system. Compatible with the myenergi app, UniQ owners can set timers to make the most of economy tariffs, employ the boost function remotely and monitor usage at the touch of their smartphone screen.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Sunamp UniQ HW +iPV HW9 +iPV heat battery 365mm x 575mm x 860mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/86/NW-515485_515486_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Sunamp_Mobile_Version_3_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Sunamp_Product_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Sunamp_Reference_Manual.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PD69088,Zip Aquapoint 5 AP480S smart universal water heater 80ltr,Zip,699.46,"Connecting directly to the mains water supply, the feature-packed Zip Aquapoint IV 80L smart universal unvented water heater is capable of delivering reliable hot water to multiple conventional taps. Designed to maximise efficiency, this large 2kW water heater incorporates a robust powder-coated steel casing and polyurethane foam insulation for less heat loss while an anti-Legionella function ensures an always healthy water delivery.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Zip Aquapoint 5 AP480S smart universal water heater 80ltr,,"Water heater, installation kit",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/89/D69086_D69089_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Aquapoint_IV_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D69088_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PS08026,Acv WaterMaster 45 Evo condensing direct gas-fired water heater,Acv,4948.0,"Offering fully condensing operation, the ACV WaterMaster 25 Evo direct gas-fired water heater offers excellent levels of efficiency alongside low NOx levels. A compact unit, it is ideal for smaller size plant rooms and is suitable for vented systems, though it can be converted to unvented use quickly and easily using the appropriate kit. Simple to install thanks to pre-fitted components, the WaterMaster requires no anode protection, helping to minimise maintenance time and costs.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Acv WaterMaster 45 Evo condensing direct gas-fired water heater,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/26/S08026_wm.jpg,,,,,,,White,Threaded,80,WaterMaster,5 Years,177 kg,N,L,60 dB(A),45 kW,708,23 mins,Yes,8.6,87,Multi Point,Electronic,Yes,A,IP20,Stainless Steel,43.5,10,Floor Standing,1in,XB660003,,N,96 l,Delivers large peak and continuous volumes of hot water,Fully condensing for efficiency,Stores at 60°C to reduce legionella risk,Low NOx levels,Small footprint for installation in tight spaces,Low maintenance with no anode protection required,Corrosion-resistant stainless steel heat exchanger and tank,Suitable for vented or unvented systems (kit required),Easy to use standardised ACVMax controls,Supplied with LPG kit for on-site conversion,Good access for service and maintenance,Supplied with factory fitted T&P relief valve,Compliant with latest Ecodesign regulations for DHW,,,,,,,5 year warranty,,,,,,,,,,,,,,,,,
99,PD68040,Santon Aqualine ALK01 expansion kit,Santon,368.26,"This Santon Aquaheat expansion kit reduces incoming pressure to 3.5 bar for safe operation while the incorporated strainer filters coarse impurities from incoming water. The kit's expansion valve acts as a back-up to the expansion vessel, opening at 6 bar, and the non-return valve stops back-flow of hot water to prevent cross-contamination of inlet water.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Santon Aqualine ALK01 expansion kit,,Pressure reducing valve;Expansion vessel;Expansion relief valve inlet;Discharge;Non-return valve,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/80/40/D68040_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aqualine_Aqualine-Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PD73811,"Ariston Andris Lux Eco 3820018 oversink electric water heater 2.5kw 30ltr plus kits a, b and c pack",Ariston,490.0,"Ideal for use in those places where safety is of utmost concern, the Ariston Andris Lux Eco 30L electric storage water heater with built-in anti-Legionella system is suitable for installation in schools, hospitals and care homes, as well as homes and light commercial premises. Extremely efficient, this 2.5kW storage water heater has a tough titanium enamelled tank and offers fast reheat times. With the Lux Eco's 'Eco Evo' function daily usage is remembered for comfort and savings of up to 15% on energy bills.","Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Andris Lux Eco 3820018 oversink electric water heater 2.5kw 30ltr plus kits a, b and c pack",,D69924 water heater;Unvented kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/11/NW-D73809_D73811_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ariston_Andris_Lux_Eco_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Ariston_Unvented_Water_Heater_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_Andris_Lux_Eco_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/Ariston_AndrisLuxEco_30_2_5KW_EU_ErP.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PD69735,Ariston Next Evo X 3632533 Instantaneous Water Heater (NG) 16L,Ariston,522.1,"Ideal for retrofitting, the 16L Ariston Next Evo X gas instantaneous water heater has an attractive, modern and compact design and intuitive, innovative functions for reliable and efficient hot water. ErP A-rated, the 30kW Next Evo X includes an oxygen-free heat exchanger and promises lower NOx emissions, while simple temperature and water flow adjustments ensure precise delivery and reduced waste.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Next Evo X 3632533 Instantaneous Water Heater (NG) 16L,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/97/35/D69735_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_NEXTEVOXFT_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_NEXTEVOX_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_NEXTEVOX_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,P126716,Vokera Aquanova LE AquaNova LE NG multipoint water heater natural gas,Vokera,864.23,"Suitable for supplying water to multiple outlets, the high performance 30kW Vokera AquaNova LE natural gas water heater provides the comfort and convenience of instanaeous hot water. ErP A-rated for energy efficiency, this durably built water heater offers easy installation and user-friendly operation through an intuitive digital display.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Vokera Aquanova LE AquaNova LE NG multipoint water heater natural gas,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/67/16/126716_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Vokera_AquaNova_LE_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PD49996,Ariston Andris Lux 15 oversink electric water heater 3kw 15ltr pack,Ariston,146.0,"Built to last, the Ariston Andris Lux 15L electric storage water heater is made up of a titanium-enamel tank with eco-friendly insulation. Resistant to pressure and corrosion, thanks to smart shell technology, this 3kW storage water heater is extremely robust, and it looks great in-situ too. Carefully built to meet the world's strictest safety standard, the Andris Lux is equipped with multiple safety devices working in harmony to ensure safe comfort for all users.",Water Heating and Storage/Water Heaters/Water Heaters.csv -> Ariston Andris Lux 15 oversink electric water heater 3kw 15ltr pack,,EP unvented water heater;Wall bracket;Pressure relief valve set at 6 bar;2x dielectric junctions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/96/NW-D49996_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/AristonHT_WHeater_UcylinderCatalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_Andris_Lux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Ariston_Andris_Lux_Dimensions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
