,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Connection Size,Connection Type,Hazardous,Dimensions (L x W x D),Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Colour,Diameter,Waste Diameter,Warranty,Weight,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Standards,Application,Feature 5,Feature 6,Feature 7,Feature 8,Range,Approvals,Min Bar Pressure,Operating Pressure,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
22,PF03691,Wavin HepVo self sealing waste valve 40mm,Wavin,34.35,"This Wavin HepvO hygienic self-sealing waste valve is made of polypropylene (PP) and includes 40mm threaded x female NPT connections. Fittings in the HepvO range are suitable for use in sanitary appliances such as basins, kitchen sinks or showers and are also suitable for installation on discharge pipework from unvented domestic hot water systems and condensate lines from boilers and air conditioning units.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Wavin HepVo self sealing waste valve 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/91/NW-F03690_F03691_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_HepVo_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_Kitemark_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Osma_Waste_Water_Drain_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/Wavin_Osma_RoundLine_Drainage_Brcr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Wavin_HepVo_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,PC69133,Bristan Complementary Products slotted bath clicker waste Chrome,Bristan,40.74,"Suitable for all plumbing systems, this Bristan chrome bath clicker waste is made from durable brass.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Bristan Complementary Products slotted bath clicker waste Chrome,,Bath clicker waste;Flexible tube;Overflow elbow;Overflow spacer;Rubber washer;Overflow face;Waste body;Rubber washer;Banjo;Backnut,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/33/NW-C69133_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Bristan_753401_Instrcts_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Bristan_753401_BATH12C_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,PF13420,"Center CB running trap 1.1/2"" 40mm",Center CB,13.32,"Center CB running trap is made of polypropylene. The Center waste trap range features a wide variety of trap configurations, so whatever need to drain waste water from, be that a sink, basin, bath, shower, bidet, washing machine or dishwasher, comprehensive range has all your needs covered.","Drainage/Wastes and Traps/Wastes and Traps.csv -> Center CB running trap 1.1/2"" 40mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/20/NW-F13420_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PF13450,"Center CB adjustable tubular P-trap 1.1/4""",Center CB,7.0,This Center CB 32mm P trap is made of polypropylene and has a 131mm length. It incorporates compression connections and a 75mm adjustable seal.,"Drainage/Wastes and Traps/Wastes and Traps.csv -> Center CB adjustable tubular P-trap 1.1/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/50/NW-F13450_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Center_Drainage_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/01/19/Drainage Guide PDF 300119.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PF41650,"McAlpine R31 screened tank breather 3/4""",McAlpine,3.4,"A McAlpine 3/4"" screened tank breather with threaded male connection.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine R31 screened tank breather 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/50/NW-F41650_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Inlet_Breather_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41650_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,PF42930,"McAlpine running P-trap 1.1/2"" x 75mm",McAlpine,10.76,"This McAlpine running P trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/2"" x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine running P-trap 1.1/2"" x 75mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/30/NW-F42930_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_TR10_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PF41342,"McAlpine R28-NRV non-return valve including connection 3/4""",McAlpine,5.97,A McAlpine non-return valve with 19/23mm universal push-fit connections.,"Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine R28-NRV non-return valve including connection 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/42/NW-F41342_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41342_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PF68233,Polypipe bath trap only access for overflow 40mm,Polypipe,20.35,"Suitable for domestic use, this Polypipe 40mm waste trap is made of white polypropylene (PP).",Drainage/Wastes and Traps/Wastes and Traps.csv -> Polypipe bath trap only access for overflow 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/33/NW-F68233_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PF68200,Polypipe washing machine trap and seal 75mm 40mm White,Polypipe,30.61,"Suitable for domestic use, this Polypipe sink tubular trap is made of white polypropylene (PP) and incorporates 40mm compression ends.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Polypipe washing machine trap and seal 75mm 40mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/82/00/NW-F68200_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PF43006,"McAlpine shallow seal bath P-trap 1.1/4"" x 19mm",McAlpine,6.05,"This McAlpine P10 shallow seal bath P trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/4"" BSP x 19mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine shallow seal bath P-trap 1.1/4"" x 19mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/06/NW-F43006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_P10_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PF44045,"McAlpine seal bottle P-trap anti syphon 1.1/2"" x 75mm",McAlpine,12.03,"This McAlpine anti-siphon bottle trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/2"" BSP x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine seal bottle P-trap anti syphon 1.1/2"" x 75mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/45/NW-F44045_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_C10V_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PF42506,"McAlpine seal tubular P-trap adjustable inlet 1.1/4""x 3""",McAlpine,7.49,"Compatible with any plastic, copper or lead pipe, this 1 1/4"" diameter McAlpine tubular swivel P trap is supplied with a BSP x multifit compression outlet. The trap's adjustable inlet makes it suitable for almost any domestic repair or maintenance job.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine seal tubular P-trap adjustable inlet 1.1/4""x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/25/06/NW-F42506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Mcalpine_Catalogue_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Trap_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/FloPlast_Soil_and_Waste_brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/Mcalpine_ASA10_DWG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PF48309,McAlpine CONFLEX-KIT1 flexible condensate pipe kit,McAlpine,17.75,"The McAlpine flexible condensate pipe kit makes installation of condensate discharge pipe from boilers to sanitary pipework easy, using the fittings provided. This kit includes straight connectors with universal connections suitable for 19/23mm rigid and 25mm flexible pipe.",Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine CONFLEX-KIT1 flexible condensate pipe kit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/09/NW-F48309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F48309_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/F48309_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PF41185,"McAlpine plastic urinal waste 1.1/2"" x 2"" White",McAlpine,7.56,"This McAlpine washing machine trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes a 1 1/2"" BSP connection and 3 1/2"" plastic tail.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine plastic urinal waste 1.1/2"" x 2"" White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/85/NW-F41185_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_WU11_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/McAlpine_WcConnectors_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PF41652,"McAlpine TWLFBR screened tank breather 1.1/2""",McAlpine,12.27,"A McAlpine 1 1/2"" screened tank breather with threaded male connection.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine TWLFBR screened tank breather 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/52/NW-F41652_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/McAlpine_Plumbing_Products_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_Inlet_Breather_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/F41652_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PF13430,"Center CB bottle P-trap 1.1/4"" 32mm",Center CB,3.46,"Center CB bottle P-trap is made of polypropylene. The Center waste trap range features a wide variety of trap configurations, so whatever need to drain waste water from, be that a sink, basin, bath, shower, bidet, washing machine or dishwasher, comprehensive range has all your needs covered.","Drainage/Wastes and Traps/Wastes and Traps.csv -> Center CB bottle P-trap 1.1/4"" 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/30/NW-F13430_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,P193149,Hotun 100C dry trap tundish 15x32mm White,Hotun,24.1,"The patented Hotun and Hotun HiFlo 15 x 32mm white dry trap tundish provides safe, visible system discharge from a sealed system boiler or unvented water heater to an internal waste or soil pipe with no risk of foul odours leaking back into the building. Fast and simple to install, this 57mm diameter tundish provides easy cleaning, ideal for hard water areas.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Hotun 100C dry trap tundish 15x32mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/31/49/NW-193149_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Hotun_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PF10045,Marley Multiwik tubular swivel P-trap 40mm,Marley,14.33,"Offering fast and straightforward installation, this 150mm length Marley Multiwik trap with 40mm compression connections fits to new or existing plastic or copper pipework. It ensures a watertight joint and helps engineers enjoy hassle-free installation.",Drainage/Wastes and Traps/Wastes and Traps.csv -> Marley Multiwik tubular swivel P-trap 40mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/45/NW-F10045_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hunter_Plumbing&Drainage_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Marley_Soil & waste_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Marley_Multikwik_Trap_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hunter_Multikwik_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PF42910,"McAlpine running P-trap 1.1/4"" x 3""",McAlpine,10.12,"This McAlpine running tubular swivel all P trap is made of polypropylene (PP) to McAlpine's always high standards. This fitting includes 1 1/4"" x 75mm water seal compression connections.","Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine running P-trap 1.1/4"" x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/10/NW-F42910_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_SR10_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PF13440,"Center CB bottle P-trap anti-vacuum 1.1/4"" 32mm",Center CB,13.32,"Center CB bottle P-trap with anti syphon, made of polypropylene. The Center waste trap range features a wide variety of trap configurations, so whatever need to drain waste water from, be that a sink, basin, bath, shower, bidet, washing machine or dishwasher, comprehensive range has all your needs covered.","Drainage/Wastes and Traps/Wastes and Traps.csv -> Center CB bottle P-trap anti-vacuum 1.1/4"" 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/40/NW-F13440_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PF47944,McAlpine ST90CPB-P-70 Shower trap 90 x 50mm Chrome Plated,McAlpine,40.76,"Made of white polypropylene with a chrome-plated finish, this quality McAlpine 110mm shallow shower trap includes universal 1 1/2"" BSP x 50mm water seal connections.",Drainage/Wastes and Traps/Wastes and Traps.csv -> McAlpine ST90CPB-P-70 Shower trap 90 x 50mm Chrome Plated,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/44/F47944_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/wg/McAlpine_ST90CB10-70_DWG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/McAlpine_Plumbing_Products_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/McAlpine_ST90CB10-70_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
