,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Thickness,Warranty,Hazardous,Depth (mm),Frame Colour,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 6,Range,Position,Shower Tray Shape,Style,Weight,Floor Mounted,Waste Supplied,Anti Slip Surface,Riser included,Waste Kit Included
94,PD28566,Merlyn MBOX sliding shower door fixed panel box 1400mm,Merlyn,292.12,"Combining practicality and style, the 1400mm Merlyn MBox shower enclosure fixed panel sliding door is ideal for recess and corner shower installations. 1900mm tall and built from tough 6mm safety glass, the MBox offers reversible installation to suit your bathroom, easy installation with generous per profile adjustment and Mershield Stayclear treatment for effortless cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn MBOX sliding shower door fixed panel box 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/70/UP-D28562_D28570_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_MBOX_SlidingDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_MBOX_SlidingDoor_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Merlyn_MBOX_Enclosures_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PD28913,Merlyn Ionic Express fixed panel for slider 1700mm,Merlyn,361.29,"A favourite of installers, the Merlyn Ionic Express 1700mm shower enclosure fixed panel is part of a range of easy-fit enclosure components with a generous adjustment for uneven walls. Built in toughened safety glass with a Stayclean coating, this panel offers hassle-free cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express fixed panel for slider 1700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/14/UP-D28912_D28914_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_SDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PD56182,Merlyn IQ 760 Side panel,Merlyn,214.87,"Offering fast, straightforward installation, the Merlyn IQ 1900 x 760mm side panel has a unique patent pending, easy-fit mechanism suitable for stress-free, one-person installation.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn IQ 760 Side panel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/61/84/NW-D56182_D56184_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_IQ_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_IQ_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PD28371,Mira Leap sliding door only 1200mm,Mira,412.49,"The Mira Leap 1200mm sliding door is ideal for alcove or corner shower enclosures, providing a stylish, frameless look and saving on valuable space. Built using strong 6mm thick glass with CleanCoat glass coating technology and with no visible fixings or screwcaps, the Leap looks sleek and modern and provides easy-clean convenience.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Mira Leap sliding door only 1200mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/72/UP-D28369_D28372_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Mira_Leap_SlidingDoor_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/r_/ld/Mira_Leap_SlidingDoor_LD.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT41793,Scudo I8 wet room screen 1000 x 2000mm,Scudo,186.33,"Suitable for installation on a tray or direct to a tiled floor, the Scudo I8 1000 x 2000mm wetroom shower screen is ideal for contemporary wetroom designs. Fitted with a modern support arm and chrome frame, this simple wetroom panel offers ease of fitting, even in bathrooms with uneven walls.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Scudo I8 wet room screen 1000 x 2000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/00/T41793_T41800_wm.jpg,,,,,,Clear,8mm,"Lifetime (fixed parts only), 2 years moving parts and seals",N,,Chrome,Aluminium,S8-WET1000CHR,wetroom,N,With 8mm thick toughened safety glass,Aquashield treated for ease of cleaning,With minimalist support arm,Colour option profile kits available separately,Chrome finish frame,Suitable for installation on a shower tray or tiled floor,With 20mm adjustment for out-of-true walls,Lifetime warranty for fixed parts only,2 year warranty on moving parts and seals,,,,I8,,,,,,,,,
99,PD28926,Merlyn Ionic Express bifold shower enclosure 1000mm,Merlyn,559.63,"The sleek, frameless Merlyn Ionic Express 1000mm bifold door is built in tough 6mm safety glass with easy-clean Mershield Stayclear coating. With a discreet smooth-action bifold hinge and concealed fixings, this door provides a seamless look and is easy to install, with pre-assembled parts saving valuable time.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express bifold shower enclosure 1000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/26/UP-D28923_D28926_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_BFDoor_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Merlyn_IonicExpress_SidePanel_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_BFDoor_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT41797,Scudo I8 wet room screen 700 x 2000mm,Scudo,142.23,"Suitable for installation on a tray or direct to a tiled floor, the Scudo S8 1000 x 2000mm wet room shower screen is ideal for contemporary wetroom designs. Fitted with a modern support arm and chrome frame, this simple wetroom panel offers ease of fitting, even in bathrooms with uneven walls.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Scudo I8 wet room screen 700 x 2000mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/00/T41793_T41800_wm.jpg,,,,,,Clear,8mm,"Lifetime (fixed parts only), 2 years moving parts and seals",N,,Chrome,Aluminium,S8-WET700CHR,wetroom,N,With 8mm thick toughened safety glass,Aquashield treated for ease of cleaning,With minimalist support arm,Colour option profile kits available separately,Chrome finish frame,Suitable for installation on a shower tray or tiled floor,With 20mm adjustment for out-of-true walls,Lifetime warranty for fixed parts only,2 year warranty on moving parts and seals,,,,I8,,,,,,,,,
101,PC89048,Multipanel Classic bathroom wall panel unlipped 2400 x 900mm Blizzard,Multipanel,154.68,"An easy, grout-free alternative to paint or tiling, this 900mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel has been finished in Blizzard, a vibrant high gloss white which creates the feeling of space and light even in smaller bathrooms.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic bathroom wall panel unlipped 2400 x 900mm Blizzard,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/52/NW-C89047_C89052_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,
102,PN86558,Perform Panel n/lock 7ply 3281 2400 x 1200 x 11 Quartz,Perform Panel,230.38,"A simple tongue and groove design, this Nu-Style 2400 x 1200mm ply shower wall panel provides ease of installation for a faster transformation compared to tile. These waterproof panels are finished in elegant Quartz, a glamorous choice for a modern bathroom.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Perform Panel n/lock 7ply 3281 2400 x 1200 x 11 Quartz,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/58/N86558_wm.jpg,,,,,,Quartz,,,N,11,,LAMINATE AND PLYWOOD,NL1200PLYQUARTZ,SHOWER PANELS,N,Quartz finish,Nu-lock tongue and groove design,Laminate and plywood construction,Waterproof,"Quick, easy installation",,,,,,,,,,,,,,,,,
103,PD28920,Merlyn Ionic Express pivot door 760mm,Merlyn,402.23,"A favourite choice among installers, the Merlyn Ionic Express 760mm pivot door is practical, functional and stylish as well as simple to install with an Easy Fit system for a quicker job. Easy to clean, this door is built in robust 6mm safety glass with a Mershield Stayclear coating and features smooth, quick-release rollers.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn Ionic Express pivot door 760mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/22/UP-D28919_D28922_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Merlyn_IonicExpress_SidePanel_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ionic_Showering_Collection_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_PDoor_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Merlyn_IonicExpress_PDoor_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Merlyn_IonicExpress_PDoorPanel_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PD06542,Impey EasyFit level dec and edp1 1200 x 750mm,Impey,461.55,"A high-strength 22mm thick GRP floorboard replacement, the Impey 1200 x 750mm Level-Dec EasyFit wet room floor former has an eccentric 360° rotating drain for ease of fitting and three locating rings ensuring a reliable hold between former and drain plate. Withstanding weights of up to 300kg, or 47 stone, with no need for under-boarding, the Level-Dec is made of tough SMC with a high glass content. Offering optional horizontal or vertical gravity drainage, four pre-formed drainage gradients and a round vinyl clamping drain, this floor former ensures level access in wetrooms finished with a vinyl floor covering.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Impey EasyFit level dec and edp1 1200 x 750mm,,Wet room former;Gravity drainage;Round vinyl clamping drain,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_d/ec/Level_Dec_wm.jpg,,,,,,Grey,,Lifetime,N,750,,Multi Layer GRP,LDE1275GRY,Wetroom Floor Former,N,Suitable for use in healthcare facilities,Multi-layer GRP construction,Grey colour,Suitable for new concrete and timber floors,Suitable for vinyl floor finishes,Can be used in centre or corner of room,Suitable for use in the centre of a wall or in-alcove,With rotating waste,Trimmable design,EasyFit installation,Lifetime warranty,,EasyFit,Centre,Rectangle,Modern,17.66667,Yes,Yes,No,No,
105,PD65192,Coram Premier 8 bifold door 800 x 2000mm Glass/Chrome Finish,Coram,308.15,"Sleekly contemporary, the Coram Premier 8 bifold door promises to give your bathroom that spa-style finish. This 800 x 2000mm bifold door is a real space saver, perfect for en-suites and small bathrooms, with a smooth sliding inward folding mechanism for maximum opening access and minimal wasted floor space. Built with 8mm toughened safety glass with a stay-clean coating as standard, this smart, frameless door is suitable for use with a side panel for corner installation.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Coram Premier 8 bifold door 800 x 2000mm Glass/Chrome Finish,,The enclosure and installtion guide,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/94/UP-D65191_D65194_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Coram_Optima6_Premier8_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/21/Coram_Showers_Brochure_July_2021.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Coram_Premier6_BifoldDoor_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Coram_Premier8_BifoldDoor_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PN00832,Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Classic Marble,Multipanel,157.79,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel has been finished in a Classic Marble with cool grey tones for an elegant, high quality look.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Classic Marble,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/32/NW-N00832_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,
107,PD28551,Merlyn MBox 2-door quadrant shower enclosure fixed panel 1200 x 800mm,Merlyn,294.3,"Combining practicality and style, the 1200 x 800mm Merlyn MBox two door, fixed panel offset quadrant shower enclosure is ideal for recess and corner shower installations. 1900mm tall and built from tough 6mm safety glass, the MBox offers reversible installation to suit your bathroom, easy installation with generous per profile adjustment and Mershield Stayclear treatment for effortless cleaning.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Merlyn MBox 2-door quadrant shower enclosure fixed panel 1200 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/85/52/UP-D28550_D28552_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Merlyn_MBox_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Merlyn_MBox_2_Quad_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Merlyn_MBox_April_2020_UK_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PN00849,Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Frost White,Multipanel,157.79,"An easy, grout-free alternative to paint or tiling, this 1200mm Multipanel Classic wall panel has a reliably water-resistant hardwood plywood core and a high pressure decorative laminate to face along with a plain balancing laminate to rear. This panel has a Frost White finish, a cool, bright gloss for a clean look.",Showering/Shower Doors and Enclosures/Shower Doors and Enclosures.csv -> Multipanel Classic bathroom wall panel hydrolock tongue and groove 2400 x 1200mm Frost White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/49/NW-N00849_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ct/22/Multipanel Product Data Sheet Oct22.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/MPanel_LB_Classic_Heritage_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/op/MPanel_LB_Classic_Heritage_DOP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/MPanel_LB_Classic_Heritage_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/MPanel_Classic_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/13/Multipanel_Brochure_2013.pdf,,,,,,,,,,
