,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Connection Type,Diameter,Range,Hazardous,Approvals,Equal / Unequal,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Angle
130,PL45156,Midland Fittings heavy weight cone seat union 25mm Black,Midland Fittings,31.74,This Midland Fittings heavyweight 25 x 25mm cone seat union is made of mild steel with a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight cone seat union 25mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/59/NW-L45154_L45159_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
131,PL31304,Midland Fittings WROUGHT IRON TEES wrought iron tee 15mm Black,Midland Fittings,10.53,This Midland Fittings 15 x 15 x 15mm 90° black tee is made of wrought iron with threaded connections.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings WROUGHT IRON TEES wrought iron tee 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/09/NW-L31304_L31309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Midland_Fittings_Delcorte_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,
132,PL23071,Midland Fittings galvanised heavy weight barrel nipple 80mm,Midland Fittings,105.46,This Midland Fittings heavyweight 80 x 80mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 80mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
133,PL31306,Midland Fittings WROUGHT IRON TEES wrought iron tee 25mm Black,Midland Fittings,20.72,This Midland Fittings 25 x 25 x 25mm 90° black tee is made of wrought iron with threaded connections.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings WROUGHT IRON TEES wrought iron tee 25mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/09/NW-L31304_L31309_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Midland_Fittings_Delcorte_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,
134,PL23070,Midland Fittings galvanised heavy weight barrel nipple 65mm,Midland Fittings,79.54,This Midland Fittings heavyweight 65 x 65mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 65mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
135,PL21070,Midland Fittings heavy weight barrel nipple 65mm Black,Midland Fittings,61.05,This Midland Fittings heavyweight 65 x 65mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 65mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
136,PL31622,Midland Fittings wrought iron plug 8mm Black,Midland Fittings,1.79,This Midland Fittings 8mm black plug is fitted with a threaded connection.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron plug 8mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/22/NW-L31622_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
137,PL21086,Midland Fittings heavy weight close taper nipple 25mm Black,Midland Fittings,3.72,This Midland Fittings heavyweight 25 x 25mm close taper nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight close taper nipple 25mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/91/NW-L21084_L21091_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
138,PM40736,"Geldbach heavy weight welding cap 4""",Geldbach,27.09,"Made of carbon steel, this Geldbach UK heavyweight 4"" cap has solder weld connections.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Geldbach heavy weight welding cap 4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/36/NW-M40736_wm.jpg,,,Solder Weld,4,,N,ISO 9001:2015EN 10253-2,Equal,4,4,Carbon Steel,4,Solder Weld,,AFHY040000,Welding Cap,N,"4"" heavy cap",Carbon steel construction,,,,
139,PM40861,"Marla Tube concentric welding reducer 5 x 3""",Marla Tube,42.71,"This Marla Tube 5 x 3"" concentric welding reducer is made of carbon steel. Used to connect pipes of two different diameters, this reducer has two centred parallel ends, resembling a cone.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Marla Tube concentric welding reducer 5 x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/61/NW-M40861_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marla_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,
140,PL21063,Midland Fittings heavy weight barrel nipple 10mm Black,Midland Fittings,6.57,This Midland Fittings heavyweight 10 x 10mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 10mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
141,PL45204,Midland Fittings wrought iron hex nipple 15mm Black,Midland Fittings,8.87,This Midland Fittings 15 x 15mm black hex nipple is made of wrought iron and includes threaded connections on both ends.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron hex nipple 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/09/NW-L45204_L45209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
142,PM40228,"Marla Tube 90deg long radius heavy weight welding elbow 3""",Marla Tube,22.13,"This Marla Tube long radius heavyweight 3 x 3"" 90° welding elbow is made of carbon steel and is designed for connecting pipes of different diameters.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Marla Tube 90deg long radius heavy weight welding elbow 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/28/NW-M40228_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marla_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,
143,PL31507,Midland Fittings wrought iron socket 32mm Black,Midland Fittings,20.31,This Midland Fittings 32 x 32mm socket is made of wrought iron and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron socket 32mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/12/NW-L31503_L31512_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
144,PL45338,Midland Fittings wrought iron bush 32 x 15mm Black,Midland Fittings,36.81,This Midland Fittings 32 x 15mm black bush is made of wrought iron and includes threaded connections.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron bush 32 x 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/53/40/NW-L45338_L45340_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
145,PL31502,Midland Fittings wrought iron socket 8mm Black,Midland Fittings,7.28,This Midland Fittings 8mm black wrought iron socket is fitted with a BSP connection.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron socket 8mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/02/L31502_wm.jpg,,,BSP,1/4,,N,,Equal,8 mm,8 mm,Wrought Iron,8 mm,,,SOCEQB008,Wrought Iron Socket,N,Black colour,Made of wrought iron,Threaded connection,,,
146,PM41632,"Marla Tube standard weight concentric reducer 3 x 2""",Marla Tube,32.14,"This Marla Tube standard weight 3 x 2"" concentric reducer is made of carbon steel. This fitting has a wide range of uses in a variety of piping systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Marla Tube standard weight concentric reducer 3 x 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/32/NW-M41632_wm.jpg,,,butt weld,3 x 2,ASTM,N,ASTM A234BS3602BS1965BS6001,Unequal,3,2,Carbon Steel,3 x 2,Butt Weld,Butt Weld,03CRST030020,Reducer,N,Made of carbon steel,Standard weight reducer,Widely used in a range of piping systems,Meets ASTM A234,"Meets BS3602, BS1965 and BS6001",
147,PM41636,"Marla Tube standard weight concentric reducer 4 x 3""",Marla Tube,38.99,"This Marla Tube standard weight 4 x 3"" concentric reducer is made of carbon steel. This fitting has a wide range of uses in a variety of piping systems.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Marla Tube standard weight concentric reducer 4 x 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/36/NW-M41636_wm.jpg,,,butt weld,4 x 3,ASTM,N,ASTM A234BS3602BS1965BS6001,Unequal,4,3,Carbon Steel,4  x  3,Butt Weld,Butt Weld,03CRST040030,Reducer,N,Made of carbon steel,Standard weight reducer,Widely used in a range of piping systems,Meets ASTM A234,"Meets BS3602, BS1965 and BS6001",
148,PL23064,Midland Fittings galvanised heavy weight barrel nipple 15mm,Midland Fittings,9.26,This Midland Fittings heavyweight 15 x 15mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
149,PM40847,"Marla Tube concentric welding reducer 3 x 2""",Marla Tube,16.26,"This Marla Tube 3 x 2"" concentric welding reducer is made of carbon steel. Used to connect pipes of two different diameters, this reducer has two centred parallel ends, resembling a cone.","Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Marla Tube concentric welding reducer 3 x 2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/47/NW-M40847_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Marla_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,
150,PL23069,Midland Fittings galvanised heavy weight barrel nipple 50mm,Midland Fittings,42.03,This Midland Fittings heavyweight 50 x 50mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 50mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
151,PL31503,Midland Fittings wrought iron socket 10mm Black,Midland Fittings,7.85,This Midland Fittings 10 x 10mm socket is made of wrought iron and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron socket 10mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/12/NW-L31503_L31512_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
152,PL21068,Midland Fittings heavy weight barrel nipple 40mm Black,Midland Fittings,20.59,This Midland Fittings heavyweight 40 x 40mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 40mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
153,PL31626,Midland Fittings wrought iron plug 25mm Black,Midland Fittings,6.14,This Midland Fittings 25mm black plug is made of wrought and includes a threaded connection.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron plug 25mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/29/NW-L31624_L31629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
154,PL31624,Midland Fittings wrought iron plug 15mm Black,Midland Fittings,2.32,This Midland Fittings 15mm black plug is made of wrought and includes a threaded connection.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings wrought iron plug 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/29/NW-L31624_L31629_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
155,PL21069,Midland Fittings heavy weight barrel nipple 50mm Black,Midland Fittings,32.08,This Midland Fittings heavyweight 50 x 50mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 50mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
156,PL23063,Midland Fittings galvanised heavy weight barrel nipple 10mm,Midland Fittings,8.63,This Midland Fittings heavyweight 10 x 10mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 10mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
157,PL23066,Midland Fittings galvanised heavy weight barrel nipple 25mm,Midland Fittings,16.18,This Midland Fittings heavyweight 25 x 25mm galvanised barrel nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings galvanised heavy weight barrel nipple 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/72/NW-L23061_L23072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
158,PL21071,Midland Fittings heavy weight barrel nipple 80 mm Black,Midland Fittings,76.43,This Midland Fittings heavyweight 80 x 80mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 80 mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
159,PL31204,Midland Fittings WROUGHT IRON ELBOWS wrought iron elbow 15mm Black,Midland Fittings,9.71,This Midland Fittings 15 x 15mm 90° elbow is made of wrought iron and is supplied with threaded connections.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings WROUGHT IRON ELBOWS wrought iron elbow 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/09/NW-L31204_L31209_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Midland_Fittings_Delcorte_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,
160,PL45157,Midland Fittings heavy weight cone seat union 32mm Black,Midland Fittings,63.42,This Midland Fittings heavyweight 32 x 32mm cone seat union is made of mild steel with a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight cone seat union 32mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/59/NW-L45154_L45159_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
161,PL21084,Midland Fittings heavy weight close taper nipple 15mm Black,Midland Fittings,0.87,This Midland Fittings heavyweight 15 x 15mm close taper nipple is made of mild steel and includes a threaded connection on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight close taper nipple 15mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/91/NW-L21084_L21091_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
162,PL21062,Midland Fittings heavy weight barrel nipple 8mm Black,Midland Fittings,6.59,This Midland Fittings heavyweight 8 x 8mm black barrel nipple is made of mild steel and includes threaded connections on each end.,"Pipe, Valves and Fittings/Metal Pipe Fittings/Carbon Steel Pipe Fittings/Carbon Steel Weld Fittings/Carbon Steel Weld Fittings.csv -> Midland Fittings heavy weight barrel nipple 8mm Black",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/72/NW-L21061_L21072_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Midland_Fittings_ISO_Certification.pdf,,,,,,,,,,,,,,,,,,,,,,
