,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Hazardous,Approvals,Material,Size,Wall Thickness (mm),Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 7,Diameter,Length (M),Pack Quantity,Range,Grade,Outer Diameter,Type,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Gender,Connection Type 1,Connection Type 2,Material Type,Warranty,Weight,Connection Type
67,PL15007,Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 323.9 x 6.4mm (6 metre),Tata,103.6,"Multi-certified, this Tata Inline 265 300mm hot-finished, high frequency welded (HFW) pressure tube is designed for industrial, process and line pipe applications in specialist building and engineering projects. Generally equivalent to, and interchangeable with, comparable seamless alternatives, this 6M long tubing is made of 6.35mm thick carbon steel.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 323.9 x 6.4mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/10/NW-L15005_L15010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Complete_Solution_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Inline_265_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Tata_Tech_Support_Document.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Inline_InlinePlus_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Tata_BES6001_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PL11006,Tubetrade galvanised hand rail 60.3 x 3.2mm,Tubetrade,28.47,This Tubetrade 50mm welded tube is made of 3.2mm thick carbon steel.,"Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tubetrade galvanised hand rail 60.3 x 3.2mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/06/L11003_L11006_wm.jpg,,,,,,,Galvanised,N,EN 10255,"Carbon Steel, Grade S195T",50 mm,3.2,L11006*,N,Galvanised steel tube for handrial applications,,,,,,,2,,,,,,Hand Rail,,,,,,,,,,,24.70000,
69,PL15090,"Geldbach SCH80 HFS (ASTM/A106) steel pipe 1/2"" x 21.3mm (Per metre)",Geldbach,6.49,"This Geldbach SCH80 1/2"" seamless carbon steel pipe is designed with 21.3mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH80 HFS (ASTM/A106) steel pipe 1/2"" x 21.3mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/98/L15090_L15098_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PM48120,Geberit Mapress 49102 stainless steel therm pipe 15 mm x 6 mtr,Geberit,4.66,"This Geberit Mapress Therm plain end 15mm pipe is made of stainless steel 1.4520 and is supplied in a 6M length. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress 49102 stainless steel therm pipe 15 mm x 6 mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/81/20/M48120_wm.jpg,,,,,,,Steel/Metallic,N,EN 10312:2002 + A1:2005,CrTi steel 1.4520 (EN 10088),15 mm,1.0,49102,N,Durable low-alloy stainless steel construction,Protects against corrosion,"Ideal for compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes and radiators","Suitable for heaters, solar and district heating",Meets EN 10412:2002 + A1:2005,,,,,Mapress,,,,,,,,,Plain End,Plain End,Plain End,,,,
71,PL13260,Tubetrade M hot 10255/17-2 heavy PE 100mm Red (per Metre),Tubetrade,57.86,This Tubetrade M heavy PE 100mm tube is constructed in robust hot-formed carbon steel and supplied in a 6.4M length.,"Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tubetrade M hot 10255/17-2 heavy PE 100mm Red (per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/32/60/L13260_wm.jpg,,,,,,,Red,N,EN 10255/EN10217-2,Carbon Steel,165.1 mm,5.4,RHPE100-P2,N,Carbon steel construction,Red colour,Plain end connections,Hot-formed,Complies with EN 10217-2 standards,,,,,Per Metre,,,,,,,,,,,Plain Ended,,,,,
72,PR41169,Pegler VSH XPress uncoated galvanised tube 6mtr x 108mm (Per Metre),Pegler,102.76,"This Pegler Yorkshire VSH Xpress 108mm heating tube is made of 2mm thick galvanised carbon steel material. Suitable for use with XPress and Tectite systems, this tube is supplied in 6M lengths.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Pegler VSH XPress uncoated galvanised tube 6mtr x 108mm (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/69/NW-R41160_R41169_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/PY_Xpress_Press-Fit_System_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Pegler_VSH_Fittings_BV_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PL14227,Tata Install Plus hot EN 10255/17-2 heavy plain ends 80mm half random tube (Per metre),Tata,84.67,"Multi-certified, this Tata Install Plus 80mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5mm galvanised steel and supplied in a 32M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 80mm half random tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/28/NW-L14220_L14228_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PL10140,Tata Install Plus hot EN 10255/17-2 heavy grooved ends 80mm half random tube (Per Meter),Tata,38.72,"Multi-certified, this Tata Install Plus 80mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5mm galvanised steel and supplied in a 32M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy grooved ends 80mm half random tube (Per Meter)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/43/NW-L10138_L10143_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PL15094,"Geldbach SCH80 HFS (API/A106) seamless carbon steel pipe 1.1/2"" x 48.3mm (Per metre)",Geldbach,22.55,"This Geldbach SCH80 1 1/2"" seamless carbon steel pipe is designed with 48.3mm thick walls. It is suitable for use in industrial applications.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geldbach SCH80 HFS (API/A106) seamless carbon steel pipe 1.1/2"" x 48.3mm (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/98/L15090_L15098_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Arcelormittal_LankwitzerUV_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PL15006,Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 273 x 6.4mm (6 metre),Tata,87.05,"Multi-certified, this Tata Inline 265 250mm hot-finished, high frequency welded (HFW) pressure tube is designed for industrial, process and line pipe applications in specialist building and engineering projects. Generally equivalent to, and interchangeable with, comparable seamless alternatives, this 6M long tubing is made of 6.35mm thick carbon steel.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Inline 265 high frequency induction pipe EN10217-2 API 5L-B 273 x 6.4mm (6 metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/10/NW-L15005_L15010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Complete_Solution_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Inline_265_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Tata_Tech_Support_Document.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Tata_BES6001_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Tata_Inline_InlinePlus_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PL14009,Tata Install Plus hot EN 10255/17-2 medium plain ends 125mm tube (Per metre),Tata,113.25,"Multi-certified, this Tata Install Plus 125mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 medium plain ends 125mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/10/NW-L14000_L14010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PL14021,Tata Install Plus hot EN 10255/17-2 heavy plain ends 20mm tube (Per metre),Tata,15.21,"Multi-certified, this Tata Install Plus 20mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 3.2mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 20mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/30/NW-L14020_L14030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PL14364,Tata Hot Tube 10255/17-2 red heavy TBE 32mm HR,Tata,31.82,"Threaded at both ends, Tata Install Plus 32mm HR heavy hot tube is a versatile selection for a range of applications. This pipe is manufactured in high strength carbon steel for reliable robustness and painted for a professional finished appearance.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Hot Tube 10255/17-2 red heavy TBE 32mm HR",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_t/be/TATA_RED_TBE_wm.jpg,,,,,,,Red,N,EN10255/EN10217,Carbon Steel,32 HVY,4,258337,N,"Suitable for welded, grooved, threaded or flanged connections",Full EPDs and tech subs available,Manufactured in UK,Carbon steel construction,Quality red paint finish suitable for end fit,Meets EN10255 and EN10217 standards,,,,,,,,,,,,,,,,,,,,
80,PL14029,Tata Install Plus hot EN 10255/17-2 heavy plain ends 125mm tube (Per metre),Tata,119.94,"Multi-certified, this Tata Install Plus 125mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 5.4mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 heavy plain ends 125mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/30/NW-L14020_L14030_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PL13315,Omegaflex TracPipe coil 28mm x 90mtr,Omegaflex,19.39,"An alternative to rigid pipes, Omegaflex TracPipe 28mm gas pipe is made of stainless steel with high resistance to damage and crushing, ideal for on-site work and in industrial or commercial settings. Supplied in 90M lengths and covered in polyethylene, TracPipe incorporates flame spread and smoke density inhibitors for a two hour fire rating and suitability for fire-protected areas.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Omegaflex TracPipe coil 28mm x 90mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/33/16/NW-L13314_L13316_wm.jpg,,,,,,,Yellow,N,,Stainless SteelPolyethylene (PE),28 mm,0.25,FGP-SS4-28-300,N,Used predominantly from meter to appliance,"Suitable for domestic, industrial, and commercial applications","Suitable for 1st, 2nd and 3rd family gases",Bends by hand with no specialist tools,Saves up to 75% on installation time,"No threading, welding or soldering required",,28,90,,TracPipe,304L,1,Semi Rigid,Lightweight and easy to transport,Manufactured to withstand normal shrinkage and movement,Maximum operating pressure up to 500mbar,2 hour fire rating in continuous length (no joints),"Suitable for use in fire protected areas including protected shafts, escape corridors and lobbies",,,,,,,
82,PM16101,Geberit Mapress heating pipe 88.9mm x 6mtr Stainless Steel (Per Metre),Geberit,51.77,"Supplied in a 6M length, this Geberit Mapress 88.9mm heating pipe is made of 1.5mm thick stainless steel with a high molybdenum content.  Highly corrosion-resistant, this reliable press-fit pipe can be used to carry heating water, cooling water with or without antifreeze agent and remote network heating water up to a temperature of 120°C.  It is also suitable for the transport of chemicals and technical liquids.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Geberit Mapress heating pipe 88.9mm x 6mtr Stainless Steel (Per Metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M16101_Primary_Image_wm.jpg,,,,,,,Stainless Steel,N,EN 10312:2002 + A1:2005,CrNi steel 1.4301 (EN 10088),88.9 mm,1.5,39610,N,For heating water,For cooling water without antifreeze agent,For cooling water with antifreeze agent,For remote network heating water  120 °C,For chemicals and technical liquids,,,88.9,,Per Metre,Mapress,,,,,,,,,female,Press fit,Press fit,,,28.93309,Press Fit
83,PL10630,Borusan hot 10255/17-2 HVY SS HR 32mm Red (1),Borusan,9.7,"Suitable for high pressure applications, this robust Borusan hot 10255/172 32mm heavy tube is supplied in a 3.25M length. Made in a tough steel, this tube has a red/primer finish.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Borusan hot 10255/17-2 HVY SS HR 32mm Red (1)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/38/L10621_L10638_wm.jpg,,,,,,,Red,N,EN10255/10217-2,C Steel,32,4,TF/HFRHSH032,N,Carbon steel construction,Red primer finish,Suitable for high temperatures and pressures,Meets EN 10255/10217-2 standards,,,,,,1,,,,,,,,,,,,,,,,
84,PL14379,Tata Hot Tube 10255/17-2 red medium TBE 25mm HR,Tata,17.84,"Threaded at both ends, Tata Install Plus 25mm HR medium hot tube is a versatile selection for a range of applications. This pipe is manufactured in high strength carbon steel for reliable robustness and painted for a professional finished appearance.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Hot Tube 10255/17-2 red medium TBE 25mm HR",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_t/be/TATA_RED_TBE_wm.jpg,,,,,,,Red,N,EN10255/EN10217,Carbon Steel,25 MED,3.2,258383,N,"Suitable for welded, grooved, threaded or flanged connections",Full EPDs and tech subs available,Manufactured in UK,Carbon steel construction,Quality red paint finish suitable for end fit,Meets EN10255 and EN10217 standards,,,,,,,,,,,,,,,,,,,,
85,P508300,Yorkshire Yorkex copper tube 15mm x 6mtr,Yorkshire,3.68,"Designed for ground services, this Yorkshire Yorkex 15mm tube offers easy manipulation in half-hard condition and a comparatively light weight. Able to withstand high internal pressures, this 0.7mm thick copper tubing is suitable for use in most hot and cold water, central heating and gas installations. It is supplied in a 6M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Yorkshire Yorkex copper tube 15mm x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/02/NW-508300_508302_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Yorkshire_Tube_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Yorkshire_CopperTube_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PL14008,Tata Install Plus hot EN 10255/17-2 medium plain ends 100mm tube (Per metre),Tata,83.97,"Multi-certified, this Tata Install Plus 100mm hot-finished tube is especially designed to meet the needs of a wide range of building, engineering and industrial pipework applications. An ideal replacement for the withdrawn BS 1387 standard that doesn't allow for CE marking or satisfy construction products regulations (CPR), Install Plus is made of 4.5mm galvanised steel and supplied in a 64M length.","Pipe, Valves and Fittings/Metal Pipe/Metal Pipe.csv -> Tata Install Plus hot EN 10255/17-2 medium plain ends 100mm tube (Per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/10/NW-L14000_L14010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Tata_Install_Plus_Tube_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
