,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Material Type,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Watts,Weight,Depth (mm),Dimensions (L x W x D),IP Rating,Feature 4,Attachment 6,Attachment 7,Attachment 8,Smart,Switch Type,Battery Back Up,Number of Zones,Switching Capacity (amps),Programmable Duration,On / Off Periods per Day,Auto GMT / BST,Display Type,Number of Channels,Application,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Colour,Connection Type,Range,Style,With Drain Off,Max Pressure,Flow Water Temperature,Orientation,Pipe Connection Size,Radiator Connection Size,Sensor,Shape,With Lockshield,Feature 14,Number of Bars,Fuel Source,Output (W),BTU h,Pack Quantity,Attachment 9,Pressure,Height (mm),Width (mm),Size,Feature 15,Feature 16,Wall to Centre Tapping,Projection Depth,Diameter,Projection
541,P243465,Stelrad Vita Compact K1 radiator 450 x 1400mm,Stelrad,97.81,"The Stelrad Vita Compact single panel rectangular radiator is perfect for homes where space is at a premium. With its reduced dimensions, sleek design and 3420 BTU/h heat output, this compact radiator is designed to be unobtrusive even in the smallest of spaces. Powder-coated steel finished in bright Traffic White, the classic lines and neat finish of the Vita Compact make it a real crowd pleaser.",Radiators/Radiators.csv -> Stelrad Vita Compact K1 radiator 450 x 1400mm,,Compact radiator;Fixing brackets;Vents ;plugs,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/42/243454_243542_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Stelrad_Vita_Series_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Vita_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Vita_Compact_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_Vita Series_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Stelrad_VITA_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,P271524,Stelrad Compact K2 24 section radiator 450 x 800mm,Stelrad,100.23,"A favourite of installers and homeowners alike, the Stelrad Compact double panel double convector radiator is the ideal choice where space is at a premium. Suitable for any room, commercial or domestic, this 800 x 450mm radiator is smartly designed and promises reliable comfort in any setting. While the Compact's convector is precision-welded directly onto the waterways for excellent efficiency, the flexible connections make installation straightforward. Delivered carefully wrapped in tough packaging, this radiator will reach you in pristine condition and can be installed before unpackaging for risk-free fitting.",Radiators/Radiators.csv -> Stelrad Compact K2 24 section radiator 450 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/24/NW-271524_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,P207006,"Myson Premier HE SC 2 tapping radiator 12"" x 47""",Myson,249.28,"With a design suited to any interior, the Myson Premier HE single convector tapping radiator offers safety, style and comfort all in one. Finished in neat, clean white, this horizontal unit measures 47 x 12"".","Radiators/Radiators.csv -> Myson Premier HE SC 2 tapping radiator 12"" x 47""",,Single convector tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/06/NW-207006_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,P247178,Danfoss RA-DV pressure independent TRV DN15 Angled,Danfoss,64.7,"With Rp 1/2"" connections, this Danfoss RA-DV dynamic radiator valve is compatible with two-pipe pump hot water systems.",Radiators/Radiators.csv -> Danfoss RA-DV pressure independent TRV DN15 Angled,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/78/NW-247178_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Danfoss_RA_DV_Application_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_Commercial_TRV_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Danfoss_Dynamic_Valve_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,P296044,Myson TRV2 TRV angle c/w pushfit 90o elbow 15mm Chrome (1),Myson,18.18,"Offering ease of installation to reduce the need for expensive and inconvenient callouts, the Myson TRV2 15mm 90° elbow angled thermostatic radiator valve is fitted with simple push-fit connections. Built around a liquid sensor, this thermostatic radiator valve offers years of temperature accuracy, giving you the ability to adapt the heating in a single room to suit your needs. Helping to minimise waste while maximising comfort, a TRV will maintain a constant temperature by reacting to ambient changes in conditions, meaning a room is only heated when required.",Radiators/Radiators.csv -> Myson TRV2 TRV angle c/w pushfit 90o elbow 15mm Chrome (1),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/60/44/296044_wm.jpg,,,,,,,2 years,N,CR3 and Brass,TRV215ACPF90,TRV,N,Angled version,Push-fit connection,Brass construction,,,,,,CR3 chrome finish,,,,,,,,,,,,,,,Produced under ISO 9001:2008 quality management system,Complies with EN215 and BS2767-10,2 year warranty,,,,,,,Chrome,Push Fit,TRV2,Modern,No,3,Max 92 deg C,,15 mm,1/2 BSP,Yes,Angle,No,,,,,,1,,,,,,,,,,,
546,P271142,Stelrad Compact K1 42 section radiator 450 x 1400mm,Stelrad,101.44,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 1400 x 450mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Radiators.csv -> Stelrad Compact K1 42 section radiator 450 x 1400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/42/NW-271142_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,P200718,Stelrad Elite K2 18 section radiator 700 x 600mm,Stelrad,99.74,"Offering the brand's best ever quality and performance, the Stelrad Elite double panel double convector radiator provides improved outputs for even more impressive heating performance. With a symmetrical convector, the 600 x 700mm radiator can be mounted either way up, for the ultimate in flexibility of siting, while a TBOE connection ensures high levels of efficiency and economy, a must for commercial applications. The Elite's convector is precision-welded directly onto the waterways while all tappings are well-aligned, with robust nickel-plated plugs and vents and quality EPDM O-rings for reliability and longevity. Manufactured with high definition pressings, this radiator promises smooth edges and corners and a run-free, two-coat paint finish that won't let your decor down. Wrapped in tough packaging, every Stelrad radiator reaches its destination in pristine condition, with unwrapping required only after installation, removing the risk of last-minute scrapes and chips.",Radiators/Radiators.csv -> Stelrad Elite K2 18 section radiator 700 x 600mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/18/NW-200718_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Series_Elite_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,P250809,Intatec Inta Telescopic Radiator Tails 0-45mm,Intatec,4.25,"Made of robust metal with a chrome finish, this pair of Intatec Inta telescopic radiator tails is designed for the convenient extension of radiator valves by up to 45mm. Supplied with 1/2"" BSP connections, these UK-manufactured tails are compatible with most radiators.",Radiators/Radiators.csv -> Intatec Inta Telescopic Radiator Tails 0-45mm,,2 x Radiator Tail,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/09/250809_wm.jpg,,,,,,,2 Year,N,Brass,TRT045,Radiator Tail,N,Pack of 2,Extends radiator valves up to 45mm,Metal construction,,,,,,Metallic finish,,,,,,,,,,,,,,,2 year warranty,,,,,,,,,Chrome/Polished,BSP,Inta,Modern,No,,N/A,,N/A,1/2 BSP,No,Round,N/A,,,,,,,,,,,,,,,,,
549,P271224,Stelrad Compact 24 sections K1 compact radiator 600 x 800mm,Stelrad,71.39,"Suitable for domestic or commercial properties, the Stelrad Compact single panel single convector radiator has been designed to take up minimal space and blend seamlessly into interiors. Highly reliable and efficient, this 800 x 600mm radiator is robustly built, with the convector precision-welded onto the waterways. Flexible connection options make installation simple in any space and tough packaging helps your new radiator to reach you in perfect condition with no need to unwrap until fully in-place, minimising the risk of transport or installation hiccups.",Radiators/Radiators.csv -> Stelrad Compact 24 sections K1 compact radiator 600 x 800mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/24/NW-271224_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/bo/ok/Stelrad_Specification_Radiator_Book.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Stelrad_Radiator_Book_Jan_2019.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Stelrad_Compact_Horizontal_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,P207733,"Myson Premier HE DPX 2 tapping radiator 21"" x 33""",Myson,423.22,"A popular design delivering on both style and efficiency, the 21 x 33"" Myson Premier HE Xtra double panel tapping radiator has a smoothly rounded top free from sharp edges, meaning that it's a safer choice for homes where young children or the elderly are in residence. Providing a heat output of 3618 BTU/h, this smart white epoxy-finished radiator is manufactured in robust steel for long lasting strength.","Radiators/Radiators.csv -> Myson Premier HE DPX 2 tapping radiator 21"" x 33""",,Double panel xtra tapping radiator;Wall bracket;Air vent,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/77/33/NW-207733_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premeir_HE_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,P311227,Honeywell Home Valencia hw home vt200 trv 15mm ang,Honeywell Home,22.33,"Helping developers to meet Building Regs Part L1, the Valencia classic thermostatic radiator valve (TRV) offers individual room-by-room control of radiator temperatures. With a high quality of design, performance and reliability, this TRV is suitable for any heating installation and can be mounted vertically or horizontally at either end of a radiator. For best use, the TRV should be installed in a two-pipe heating system with free flow of air around the head for accurate temperature sensing.",Radiators/Radiators.csv -> Honeywell Home Valencia hw home vt200 trv 15mm ang,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/27/311227_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Honeywell_Valencia_O_code_Transition.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Honeywell_Heating_Controls_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,P224186,Myson Premier Metric DC 4 tapping radiator 450 x 1200mm,Myson,231.5,"Free of sharp edges, the smooth Myson Premier Metric double convertor tapping radiator is beautifully designed to suit modern and traditional interiors alike. Measuring 1200 x 450mm, this sleek horizontal unit is finished in classic white.",Radiators/Radiators.csv -> Myson Premier Metric DC 4 tapping radiator 450 x 1200mm,,Double convertor tapping radiator;Fixing bracket;Air vent ;plug pack,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/89/NW-224186_224189_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ce/Myson_Declaration_Of_Performance.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Myson_Premier_Metric_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ra/ds/Myson_Brochure_Rads.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,P250800,Intatec I-Therm corner radiator valve twin pack 15mm,Intatec,21.0,"This Intatec I-Therm radiator valve twin pack contains two brass valves, each with a smooth polished chrome finish, 1/2"" radiator connection and 15mm pipe connection.",Radiators/Radiators.csv -> Intatec I-Therm corner radiator valve twin pack 15mm,,2 valves,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/08/00/250800_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Intatec_Rad valves_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Intatec_Combined_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,P230770,Rettig PURMO RAL9016 touch up paint 12mltr,Rettig,3.97,Cover up annoying scratches and scuffs with this Revive Radiators Rettig PURMO tough white touch-up paint.,Radiators/Radiators.csv -> Rettig PURMO RAL9016 touch up paint 12mltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/70/230770_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Rettig_Purmo_Radiator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,P250291,"Pegler Terrier lockshield valve 15mm with drain off x 1/2""",Pegler,34.43,The Pegler Yorkshire Terrier 367 CPDLS 15mm angle pattern lockshield radiator valve with drain-off for copper is suitable for use in indirect open-vented or sealed water-filled central heating and indirect hot water systems only.,"Radiators/Radiators.csv -> Pegler Terrier lockshield valve 15mm with drain off x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/91/NW-250291_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/27/67/Pegler_Yorkshire_BSI_Kitemark_2767.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/PYorkshire_367DLS_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Terrier_HeatingSolutions_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,P247482,Drayton TRV4 angled lockshield with drain-off tap 15mm Chrome,Drayton,9.18,This Drayton TRV4 angled lockshield valve with white cap is compatible with both domestic radiators and towel rails. A chrome finish matches in with the Drayton TRV range.,Radiators/Radiators.csv -> Drayton TRV4 angled lockshield with drain-off tap 15mm Chrome,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/82/NW-247482_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Drayton_Product_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
