,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Range,Warranty,Weight,Phase,Refrigerant Suitability,Hazardous,Depth (mm),Seasonal Efficiency Energy Label Heating,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,Nominal Cooling (kW),Max Airflow (m/min),Min Air Flow (m/min),Min Sound Pressure,Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Pack Quantity,Feature 12,Feature 13
70,P619152,Daikin FDXM35F9 R32/R410A Slim Ducted Unit 3.5KW,Daikin,493.83,"Ideal for small-to-medium sized business premises, the Daikin ducted air conditioning system is compact and easy to install. This small unit includes a Wi-Fi control option for complete app control of the air conditioning and heat pump ducted system while its R32 compatibility ensures maximum efficiency.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FDXM35F9 R32/R410A Slim Ducted Unit 3.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/54/NW-619151_619154_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FDXM_F_Opera_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FDXM-F_3PEN417664-1A_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_EASYZONE_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FDXM-F_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FDXM_F3_EEDEN17_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,P619154,Daikin FDXM60F9 R32/R410A Slim Ducted Unit 6KW,Daikin,606.23,"Ideal for small-to-medium sized business premises, the Daikin ducted air conditioning system is compact and easy to install. This small unit includes a Wi-Fi control option for complete app control of the air conditioning and heat pump ducted system while its R32 compatibility ensures maximum efficiency.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FDXM60F9 R32/R410A Slim Ducted Unit 6KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/54/NW-619151_619154_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FDXM-F_3PEN417664-1A_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FDXM_F_Opera_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_EASYZONE_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FDXM-F_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FDXM_F3_EEDEN17_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,P619149,Daikin Alpha FUA100A R32 Under Ceiling Unit 10KW,Daikin,1163.78,"The Daikin Alpha indoor cassette air conditioning unit is suitable for installation in rooms with high solid ceilings or false ceilings with a shallow void, providing effective cooling and heating with no loss of capacity. Paired with the Sky Air Alpha series, this unit offers the highest possible levels of efficiency and performance.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Alpha FUA100A R32 Under Ceiling Unit 10KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/50/NW-619148_619150_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FUA_A_4PEN469441_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FUA_A_Eco_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_m/an/Daikin_BRP069A81_FUA_A_Photo_Man.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FUA-A_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FUA_A_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_m/an/Daikin_FUA_A_4PEN465543_Oper_Man.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,P619519,Daikin FAA71B Wall Mounted Sky Air Indoor 7.1KW,Daikin,907.13,"Helping to minimise your environmental impact, the Daikin Sky FAA-B 7.1kW wall-mounted air conditioning unit uses R-32 Bluevolution technology, meaning there's no need to use the more harmful R-410A. This means not only reduced energy use but a 16% lower refrigerant charge too. Designed to fit into most interiors, the smart Sky FAA-B has a front panel conceived for ease of cleaning and a lightweight, flexible design for simplified installation.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FAA71B Wall Mounted Sky Air Indoor 7.1KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/20/NW-619519_619520_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/oc/DKN_FAA-B_Safety_DoC.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/DKN_FAA-B_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/oc/DKN_FAA-B_Eco_DoC.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/DKN_FAA-B_Reference_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/oc/DKN_FAA-B_RoHS_DoC.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,P652791,Daikin Perfera FTXM42R R32 Wall Mount 4.2KW,Daikin,265.5,"Quiet in operation and attractively designed, the Daikin Perfera wall-mounted indoor air conditioning unit incorporates flash streamer technology for powerful air purification. Suitable for app control, this split unit gives you complete power over your home comfort, allowing you to choose your ideal temperature before setting foot inside the house.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Perfera FTXM42R R32 Wall Mount 4.2KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/94/NW-652788_652794_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_CTXM_FTXM_ATXM_R_Ref_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FTXM_R_RXM_R_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_CTXM_FTXM_ATXM_R_Oprtn_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Daikin_CTXM_FTXM_ATXM_R_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,P605932,Daikin Bluevolution FNA60A9 R32 Vertical Chassis Unit 6KW,Daikin,767.3,"Designed to be concealed in a wall, the discreet Daikin Bluevolution indoor floor-standing air conditioning unit is ideal for installation in offices, hotels and homes. The unit's R32 Bluevolution technology ensures high levels of efficiency and reduced waste.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Bluevolution FNA60A9 R32 Vertical Chassis Unit 6KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/59/32/NW-605929_605932_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FNA-A_RXM-M9_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FNA_A_4PEN550955-3_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FNA-A_4PEN456958_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FNA25_3P418197_RoHS_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_FNA_A9_4PEN543324_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FNA25_Photo_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FNA25_4PEN482940-1_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_m/an/Daikin_FNA25_4PEN456953_1_Oper_Man.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FNA25_3P422412_ECO_Decla.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FNA_A_4PEN550955-3C_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_FNA_A_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,P602971,Daikin FTXM42A R32 Wall M Pefera 4.2 KW,Daikin,265.16,"Attractive designed to blend into its surroundings, the Daikin 4.2kW R32 wall-mounted air conditioning unit offers excellent levels of efficiency coupled with unbeatable comfort. Fitted with a reliable filter and incorporating flash streamer technology, this clever unit purifies the air around you, making it cleaner, healthier and less allergen-laden while also reducing the unpleasant odours that can be associated with air conditioning units. A raft of smart features, including a presence-sensing automatic energy efficient setting and Comfort+ for whole-room cooling and heating help to maximise efficiency while also ensuring unbeatable climate comfort.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FTXM42A R32 Wall M Pefera 4.2 KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/29/71/602971_wm.jpg,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,FTXM42A,,N,Seasonal efficiency values up to A+++ in cooling and heating,Comfort+ for homogeneous temperature throughout,Double flaps direct air towards ceiling in heating,With 2 area motion detection sensor,Automatically switches to energy-efficient setting if no presence is detected,Heat boost mode reaches set temperature 14% faster (pair only),"Removes viruses, bacteria and fine dust via filter",Flash Streamer breaks down allergens and removes odours,Silver allergen removal and air purifying filter captures allergens such as pollen,Voice command via Amazon Alexa or Google Assistant,Onecta app connection for control via local network or internet,,Quiet operation down to 19dBA,3-D air flow for vertical and horizontal auto swing
77,P652805,Daikin Perfera FVXM50A9 Floor Mounted Unit 5KW,Daikin,856.7,"Offering optimised heating and maximised convenience, the Daikin Perfera FVXMA9 5kW floor-mounted heating unit operates with a range of clever features ensuring that you enjoy personalised comfort whatever the situation. Reaching temperature quickly and efficiently, this clever unit offers functions such as floor warming and radiant-simulating Heat Plus to provide heat exactly as needed and all while operating surprisingly quietly. Using Flash Streamer technology to trigger chemical reactions in airborne particles, the Perfera delivers clean and healthy air free from pollen, fungal allergens and unpleasant odours.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Perfera FVXM50A9 Floor Mounted Unit 5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/05/652805_wm.jpg,,,,,,,,,,,,Perfera,,1.7,1,R-32,N,238,,,,,,,,,,9.50,6.40,FVXM50A9,Floor Mounted Unit,N,Modern design,Seasonal efficiency up to A++ in heating,Reduces running costs compared to gas or heating,Can be combined with up to 5-port multi outdoor units,Heat boost (pair only) reaches temperature 14% faster than regular air conditioner,Floor warming function distributes hot air from bottom of unit,Heat plus function simulates radiant heat for 30 minutes of cosiness,Dual air discharge flow for improved air distribution,Flash Streamer breaks down allergens and removes odours,Quiet operation down to 19dBA,Uses Onecta for control via app or internet connection,,,
78,P619142,Daikin Bluevolution FHA125A R32 Ceiling Suspended Unit 12.5KW,Daikin,1554.06,"Blending effortlessly into any interior, the Daikin Bluevolution ceiling suspended air conditioning unit provides comfortable air flow, even in wide rooms, harnessing the Coanda effect with a discharge angle of up to 100°. Sleekly designed, the Bluevolution's flaps close completely with no air intake grilles visible when the unit isn't in use.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Bluevolution FHA125A R32 Ceiling Suspended Unit 12.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/43/NW-619137_619143_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FHA-A_4PEN469440-1G_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FHA_140AVEBFAT_Photo_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FHA35-140AVEB_Operat_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Daikin_FHA-A_RZASG-M_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/cl/Daikin_FHA-A_RoHS_Decl.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,P652804,Daikin Perfera FVXM35A9 Floor Mounted Unit 3.5KW,Daikin,784.13,"Offering optimised heating and maximised convenience, the Daikin Perfera FVXMA9 3.5kW floor-mounted heating unit operates with a range of clever features ensuring that you enjoy personalised comfort whatever the situation. Reaching temperature quickly and efficiently, this clever unit offers functions such as floor warming and radiant-simulating Heat Plus to provide heat exactly as needed and all while operating surprisingly quietly. Using Flash Streamer technology to trigger chemical reactions in airborne particles, the Perfera delivers clean and healthy air free from pollen, fungal allergens and unpleasant odours.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Perfera FVXM35A9 Floor Mounted Unit 3.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/04/652804_wm.jpg,,,,,,,,,,,,Perfera,,1.7,1,R-32,N,238,,,,,,,,,,9.50,6.40,FVXM35A9,Floor Mounted Unit,N,Modern design,Seasonal efficiency up to A++ in heating,Reduces running costs compared to gas or heating,Can be combined with up to 5-port multi outdoor units,Heat boost (pair only) reaches temperature 14% faster than regular air conditioner,Floor warming function distributes hot air from bottom of unit,Heat plus function simulates radiant heat for 30 minutes of cosiness,Dual air discharge flow for improved air distribution,Flash Streamer breaks down allergens and removes odours,Quiet operation down to 19dBA,Uses Onecta for control via app or internet connection,,,
80,P652803,Daikin Perfera FVXM25A9 Floor Mounted Unit 2.5KW,Daikin,726.6,"Offering optimised heating and maximised convenience, the Daikin Perfera FVXM25A9 2.5kW floor-mounted heating unit operates with a range of clever features ensuring that you enjoy personalised comfort whatever the situation. Reaching temperature quickly and efficiently, this clever unit offers functions such as floor warming and radiant-simulating Heat Plus to provide heat exactly as needed and all while operating surprisingly quietly. Using Flash Streamer technology to trigger chemical reactions in airborne particles, the Perfera delivers clean and healthy air free from pollen, fungal allergens and unpleasant odours.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin Perfera FVXM25A9 Floor Mounted Unit 2.5KW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/28/03/652803_wm.jpg,,,,,,,,,,,,Perfera,,1.7,1,R-32,N,238,,,,,,,,,,9.50,6.40,FVXM25A9,Floor Mounted Unit,N,Modern design,Seasonal efficiency up to A++ in heating,Reduces running costs compared to gas or heating,Can be combined with up to 5-port multi outdoor units,Heat boost (pair only) reaches temperature 14% faster than regular air conditioner,Floor warming function distributes hot air from bottom of unit,Heat plus function simulates radiant heat for 30 minutes of cosiness,Dual air discharge flow for improved air distribution,Flash Streamer breaks down allergens and removes odours,Quiet operation down to 19dBA,Uses Onecta for control via app or internet connection,,,
81,P687972,Daikin FXDQ20A3 R410A Slim Concealed Ceiling Unit,Daikin,778.8,"Ideal for use in hotels or office blocks, the slim and discreet Daikin indoor heating and cooling ceiling unit offers flexible installation into a ceiling void as small as 240mm. Suitable for multi-zoning, this unit includes an auto-cleaning function to minimise maintenance while ensuring good levels of comfort and efficiency.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FXDQ20A3 R410A Slim Concealed Ceiling Unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/76/NW-687971_687976_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_m/an/Daikin_FXDQ_4PEN324678-1F_Operat_Man.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/cl/Daikin_FXDQ15-63A3_3P481419-1_Decl.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FXDQ-A3_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FXDQ15_4PEN325876-1F_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,P696840,DAIKIN 3.5KW STYLISH BL-WOOD ID FTXA35BT,Daikin,565.0,"A total climate solution for use in any location, the Daikin Stylish indoor wall-mounted air conditioning unit combines design and technology for reliable heating and cooling. Slim and reliable, with a smart blackwood finish, Stylish units employ a fan designed to optimise airflow for higher levels of energy efficiency and reduced operational noise, barely audible to users.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> DAIKIN 3.5KW STYLISH BL-WOOD ID FTXA35BT,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/42/NW-696840_696842_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_CTXA-FTXA_3P482320-7P_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Daikin_FTXA_BS_BB_BT_Oper_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Daikin_CTXA-FTXA_User_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_CTXA-FTXA_4P518023-3F_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FTXA-AB_RXA-AB_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Daikin_CTXA-FTXA_Eco_CE_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ec/la/Daikin_FTXA_BS_BB_BT_RoHS_Decla.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,P687975,Daikin FXDQ40A3 R410A Slim Concealed Ceiling Unit,Daikin,864.16,"With its slimline design, the Daikin VRV concealed indoor heating and cooling ceiling unit can be discreetly installed into a ceiling void as shallow as 240mm. Ideal for hotel or office use and suitable for multi-zone installations controlled by a single indoor unit, this compact climate control unit has a range of handy features including an auto-cleaning function for improved comfort and efficiency while reducing the need for costly maintenance.",Air Conditioning/Daikin R32 Indoor Units/Daikin R32 Indoor Units.csv -> Daikin FXDQ40A3 R410A Slim Concealed Ceiling Unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/76/NW-687971_687976_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_m/an/Daikin_FXDQ_4PEN324678-1F_Operat_Man.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/de/cl/Daikin_FXDQ15-63A3_3P481419-1_Decl.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Daikin_FXDQ-A3_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Daikin_FXDQ15_4PEN325876-1F_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
