,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Anti Slip,Colour,Grip Holes,Hazardous,Tap Holes,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Finish,Range,Thickness,Warranty,Material,Depth (mm),Pre-Drilled Waste Hole,Pre-Drilled Overflow,Anti Slip Surface,Grips or Handles,Number of Tap Holes,Shape,Fittings Included,Capacity Litre,Attachment 5,Feature 7,Feature 8,Position,Grips/Handles,Material Type,Style,Weight,Height (mm)
121,PA03964,Ideal Standard two tap hole anti slip bath with double hand grip 1600 x 700mm White,Ideal Standard,368.75,This steel Ideal Standard rectangular bath includes two pre-drilled tap holes and hand grips.,Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard two tap hole anti slip bath with double hand grip 1600 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/64/NW-A03964_wm.jpg,,,,,Yes,White,N,N,Two,EE560002401,Bath,N,Suitable for domestic and commercial use,Slip-resistant base versions available,1600mm version,Water saving versions available,2x tap holes,25 year warranty,,,,25 Years,Steel,390,No,No,Yes,Yes,2,Rectangular,No,160 l,,,,Left / Right,Yes,,Rectangular,,
122,PA64400,Ideal Standard Nisa bath end panel 700mm White,Ideal Standard,32.83,"Suitable for use with steel baths, the Ideal Standard Nisa 700mm flat bath end panel has a simple design to fit most bathroom decors. It is made of tough18mm thick acrylic with a white gloss finish.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Nisa bath end panel 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/00/NW-A64400_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/AShanks_Nisa_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PJ43955,Kaldewei Eurowa 2 tap hole anti-slip bath with grip holes 1700 x 700mm,Kaldewei,158.6,"Tough andongasting, the Kaldewei Eurowa 312 1700mm bath is made of a highly resistant steel enamel, standing up to scratches, abrasion and acid.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Kaldewei Eurowa 2 tap hole anti-slip bath with grip holes 1700 x 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/55/NW-J43955_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kaldewei_Eurowa_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PC21694,Ideal Standard Concept no tap hole bath 1700 x 700mm White,Ideal Standard,287.84,"Part of the Ideal Standard Concept range, this 700mm width acrylic bath features a gently sloping interior for extra ergonomic comfort.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Concept no tap hole bath 1700 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/94/NW-C21694_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_E735201_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PD01762,Roca Seville no tap hole bath 1700 x 700mm White,Roca,194.35,The contemporary Roca Seville 1700mm bath is designed for comfort and convenience. Eco options are available to help users save on water waste.,Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Seville no tap hole bath 1700 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/62/NW-D01762_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_24719000_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PJ91008,Kaldewei Eurowa no tap hole bath 1700 x 700mm Alpine White,Kaldewei,122.95,"Tough andongasting, the Kaldewei Eurowa 312 1700mm bath is made of a highly resistant steel enamel, standing up to scratches, abrasion and acid.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Kaldewei Eurowa no tap hole bath 1700 x 700mm Alpine White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/08/NW-J91008_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kaldewei_Eurowa_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PA02606,Ideal Standard Sandringham 21 2 tap hole anti-slip bath including twin grips 1500 x 700mm White,Ideal Standard,381.81,"Part of the wider Sandringham 21 suite of bathroom furniture, the Ideal Standard Sandringham 21 1500 x 700mm steel bath helps you to maintain a streamlined look in a new bathroom. Highly engineered, this white steel bath offers reliable strength, durability and ease of cleaning.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Sandringham 21 2 tap hole anti-slip bath including twin grips 1500 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/09/NW-A02606_A02609_wm.jpg,,,,,Y,White,Y,N,Two,A02606 PK,,N,For domestic and commercial use,Standard gauge steel,Slip-resistant base,With 2x tap holes,With pre-drilled waste and overflow,Includes grips,,Sandringham21,,,,,Yes,Yes,,,,,,,,Includes legs,,Left,,,,,
128,PD00619,Roca Cadiz bath including twin grips 1700 x 700mm White,Roca,272.93,This Roca Cadiz rectangular porcelain bath includes grips for added stability during use.,Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Cadiz bath including twin grips 1700 x 700mm White,,Bath;All fittings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/19/NW-D00619_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_24719000_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PC34380,Ideal Standard 760mm pivot door with Idealclean glass,Ideal Standard,652.11,"A minimalist design suitable for contemporary bathrooms, the Ideal Standard i.Life 760 x 2005mm pivot shower enclosure door is semi-framed with a bright silver finish and chrome handles. This door is made of a thick toughened glass treated with IdealClean for a long-lasting shine.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard 760mm pivot door with Idealclean glass,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/80/C34380_wm.jpg,,,,,,Bright Silver,,N,,T4908EO,Alcove¦Corner pivot door,N,With 8mm safety glass,Bright silver frame,Chrome-plated double handles,25mm adjustment per panel,Unhanded for flexible fitting,Power shower-proof,,,8mm toughened safety glass,,Toughened Safety Glass,,,,,,,,,,,With concealed fixings,IdealClean treatment for easy maintenance,,,,,,
130,PD03920,Ideal Standard Tempo Arc no tap hole double ended bath 1700 x 750mm White,Ideal Standard,221.74,"The minimalist, robust Ideal Standard Tempo Arc acrylic bath is designed to sit well with other products in the Tempo range with Ideal Form and Ideal Form Plus+ versions available.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Tempo Arc no tap hole double ended bath 1700 x 750mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/20/NW-D03920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_E256601_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PC34388,Ideal Standard I.Life slider fixed panel 1200 mm,Ideal Standard,619.16,"A minimalist design suitable for contemporary bathrooms, the Ideal Standard i.Life 1200 x 2005mm fixed panel shower enclosure slider is semi-framed with a bright silver finish and chrome handles. This door is made of a thick toughened glass treated with IdealClean for a long-lasting shine.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard I.Life slider fixed panel 1200 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/88/C34388_wm.jpg,,,,,,Bright Silver,,N,,T4972EO,Fixed Panel,N,With 8mm safety glass,Bright silver frame,Chrome-plated double handles,25mm adjustment per panel,Unhanded for flexible fitting,Power shower-proof,,iLIFE,8mm toughened safety glass,5 Years,Toughened Safety Glass,,,,,,,,,,,With concealed fixings,IdealClean treatment for easy maintenance,,,,,,
132,PD01725,Roca Gap reinforced tall bath front panel 1700mm White,Roca,157.85,This Roca Gap 540 x 1700mm front bath panel in white is reinforced with GRP for unbeatable strength and rigidity.,Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Gap reinforced tall bath front panel 1700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/25/NW-D01724_D01725_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D01725_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PD00618,Roca Seville 2 tap holes bath Plain White,Roca,222.24,"Gently curved, the Roca Seville acrylic bath is attractive and elegant while its tough, resistant build, surviving knocks and scratches, makes it ideal for busy family bathrooms.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Seville 2 tap holes bath Plain White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/18/NW-D00618_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_D00618_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_D00618_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PD38938,Roca Contesa no tap hole anti-slip bath excluding fittings 1700 x 700mm,Roca,213.01,"Made of steel, the hardwearing 1700mm Roca Contesa bath is tough yet elegant with a timeless, refined style. This simple rectangular bath offers easy drop-in installation and is supplied with a front panel.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Contesa no tap hole anti-slip bath excluding fittings 1700 x 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/38/NW-D38938_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_235860xx0_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_2358J0000_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PD00616,Roca Gap super thick bath front panel 1700mm White,Roca,92.67,"Designed for acrylic baths, this Roca Gap ultra-thick 515 x 1700mm bath front panel in white provides reliable rigidity.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Gap super thick bath front panel 1700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/16/NW-D00616_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00616_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PA01899,Twyford Celtic 2 tap hole anti-slip bath including twin grips 1700mm 140ltr,Twyford,246.31,"Supplied with a fast fixing set for ease of installation, the Twyford Celtic BS1572WH 1700mm bath also includes twin hand grips and a slip-resistant surface for secure use, especially when getting in and out of the bath. Made of robust steel, this 540mm deep, two tap hole bath is suitable for over-bath showering and is made to withstand high levels of use.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Twyford Celtic 2 tap hole anti-slip bath including twin grips 1700mm 140ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/99/NW-A01899_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Twyford_BS1502WH_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Twyford_DOP17_Baths_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Twyford_BS1572WH-BS1502WH_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Twyford_BS1572WH_Instruction.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PN66496,Ideal Standard 900 wet room panel with Idealclean glass,Ideal Standard,468.78,"Designed for the creation of a modern walk-in shower, the Ideal Standard i.Life 900mm wet room panel is manufactured in robust safety glass treated with IdealClean. This must-have glass treatment makes cleaning and maintenance of a shower simple, reducing cleaning time by up to 90%.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard 900 wet room panel with Idealclean glass,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/96/N66496_wm.jpg,,,,,,Bright Silver,,N,,T4871EO,Wetroom Panel,N,8mm toughened safety glass,Profile can be adjusted to allow for out-of-true walls,IdealClean treated,Aluminium frame,10 year warranty,,,,"1,5",10 Years,alunimium & glass,,,,,,,,,,,,,,,,,,
138,PD01752,Roca The Gap no tap hole double ended bath 1700 x 700mm White,Roca,393.61,"Created by Antonio Bullo, the acrylic Roca The Gap bath is part of a range of design-led bathroom pieces for a contemporary, compact finish. Optimising the use of space in any bathroom, this range is not just attractive but functional too.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca The Gap no tap hole double ended bath 1700 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/52/NW-D01752_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_24722000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_24719000_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_24719000_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PU17334,Trojan Granada two tap hole bath with twin grip 1500 x 700 x 8mm,Trojan,226.51,"Measuring 700 x 1500mm, the Trojan Granada twin gripped white bath with textured base, is robust and sturdy, ideal for use in busy homes. This bath is suitable for use with standard rectangular, vinyl-wrapped high gloss MDF and is compatible with the single piece Trojan EPS tiling board.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Trojan Granada two tap hole bath with twin grip 1500 x 700 x 8mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/34/NW-U17333_U17334_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Trojan_Collection_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PD01782,Roca Carla 2 tap hole anti slip bath 1700x700mm 156 Ltr,Roca,205.16,"Made of steel, the robust porcelain enamelled Roca Carla 1700mm bath is part of a wider Roca collection designed to suit any bathroom, offering a combination of style, practicality and innovative technology.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Carla 2 tap hole anti slip bath 1700x700mm 156 Ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/82/NW-D01782_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/Roca_2374L3000_Drawing.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_A2374N3000_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PD94119,Kaldewei Saniform Plus Eco anti slip eco bath 1700 x 700mtr Alpine White,Kaldewei,421.99,"Made of strong steel enamel, the Kaldewei Saniform Plus Eco 363 bath is ergonomically designed for comfortable bathing, with the waste at foot end,eaving you with plenty of reclining space at the wide head end of the bath.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Kaldewei Saniform Plus Eco anti slip eco bath 1700 x 700mtr Alpine White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/19/NW-D94119_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Kaldewei_Saniform_Eco_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PD00680,Roca Contesa 2 tap hole eco bath 1700 x 700mm White,Roca,260.77,"Made of steel, the hardwearing 1700mm Roca Contesa single-ended bath is tough yet elegant with a timeless, refined style.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Contesa 2 tap hole eco bath 1700 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/80/NW-D00680_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Roca_2215K3000_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Roca_2215L3000_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Roca_Discovery_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PA61920,Twyford Callisto Galerie bath front panel 1700mm White,Twyford,104.39,The Twyford Callisto Galerie 510 x 1700mm bath front panel in white has a universal design that is particularly suited to the brand's Galerie baths.,Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Twyford Callisto Galerie bath front panel 1700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/19/20/NW-A61920_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Twyford_Callisto_Panel_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Twyford_Galerie_Callisto_Panel_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT03870,Ideal Standard Tesi no tap hole double ended water saving bath 170 x 70cm White,Ideal Standard,244.26,"Designed with a comfortable arched back rest, the Ideal Standard Tesi 1700 x 700mm double-ended bath makes that evening soak even more relaxing. Suitable for domestic or commercial installations, this taphole-free, 540mm deep bath is part of a range of bathroom fittings that match perfectly for a cohesive, streamlined look.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Tesi no tap hole double ended water saving bath 170 x 70cm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/70/NW-T03870_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_T360801_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PC34383,Ideal Standard I.Life sliding door 1200 mm,Ideal Standard,304.96,"A minimalist design suitable for contemporary bathrooms, the Ideal Standard i.Life 1200 x 2005mm sliding shower enclosure door is semi-framed with a bright silver finish and chrome handles. This door is made of a thick toughened glass treated with IdealClean for a long-lasting shine.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard I.Life sliding door 1200 mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/83/C34383_wm.jpg,,,,,,Bright Silver,,N,,T4920EO,Sliding Door,N,With 8mm safety glass,Bright silver frame,Chrome-plated double handles,25mm adjustment per panel,Unhanded for flexible fitting,Power shower-proof,,iLIFE,8mm toughened safety glass,5 Years,Toughened Safety Glass,,,,,,,,,,,With concealed fixings,IdealClean treatment for easy maintenance,,,,,,
146,PD00970,Kaldewei Saniform 2 tap hole medium bath including twin grips 1700 x 700mm,Kaldewei,512.74,"Made of tough steel with a simple white finish, this Kaldewei Saniform 1700 x 700mm bath has a foot-end waste and broad back space for more comfortable bathing. Offering an economical 111L capacity, the Saniform is supplied with grip holes and two tap holes.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Kaldewei Saniform 2 tap hole medium bath including twin grips 1700 x 700mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/09/70/NW-D00970_wm.jpg,,,,,Y,White,Y,N,Two,220334350001,Standard,N,Economic water consumption thanks to its shallow depth,Made of KALDEWEI steel enamel,Low-Line-Product,One-seater bath with waste at foot end,,,,Saniform+,,25 Year,Steel,305,Yes,Yes,Yes,Yes,2,Rectangular,Yes,111 l,,,,Right,Y,,,,
147,PA02607,Ideal Standard Sandringham 21 2 tap hole anti-slip bath including twin grips 1600 x 700mm White,Ideal Standard,381.81,"Part of the wider Sandringham 21 suite of bathroom furniture, the Ideal Standard Sandringham 21 1600 x 700mm steel bath helps you to maintain a streamlined look in a new bathroom. Highly engineered, this white steel bath offers reliable strength, durability and ease of cleaning.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Sandringham 21 2 tap hole anti-slip bath including twin grips 1600 x 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/09/NW-A02606_A02609_wm.jpg,,,,,Y,White,Y,N,Two,A02607 PK,,N,For domestic and commercial use,Standard gauge steel,Slip-resistant base,With 2x tap holes,With pre-drilled waste and overflow,Includes grips,,Sandringham21,,,,,Yes,Yes,,,,,,,,,,Left,,,,,
148,PD00617,Roca Gap super thick bath end panel 700mm White,Roca,64.16,"Designed for acrylic baths, this Roca Gap ultra-thick 515 x 700mm bath end panel in white provides reliable rigidity.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Roca Gap super thick bath end panel 700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/17/NW-D00617_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00617_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PD09657,Ideal Standard Sandringham 21 water saving bath including twin grips 1700mm White,Ideal Standard,162.3,"With its updated interior shape, the 1700mm Ideal Standard Sandringham 21 bath provides the most comfortable bathing position yet. With a tread pattern and chrome-plated handgrips, this bath provides additional stability during use.",Bathrooms and Kitchens/Baths and Bath Panels/Baths and Bath Panels.csv -> Ideal Standard Sandringham 21 water saving bath including twin grips 1700mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/57/NW-D09657_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_E028801_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Armitage_Shanks_MENA_Edi1_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
