,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Connection Size,Connection Type,Diameter,Warranty,Weight,Hazardous,Drainage Product Type,Material,Standards,Supplier Product Code,WEEE Compliant,Application,Feature 1,Feature 2,Range,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Type,Minimum Operating Temperature,Resistance Features,Wall Thickness (mm),Maximum Operating Temperature,Paintable,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Dimensions (L x W x D),Attachment 6,Attachment 7,Attachment 8
27,PQ66449,Wavin Wavin OsmaSoil 87.5deg single branch 110mm White,Wavin,52.51,"Made of white PVC-u, this Wavin OsmaSoil 110mm 87.5° single branch with socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil 87.5deg single branch 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/64/49/NW-Q66449_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,PQ64170,Wavin Wavin OsmaSoil pipe bracket 110mm Black,Wavin,6.14,This black PVC-U Wavin OsmaSoil 110mm pipe bracket is suitable for use in both domestic and commercial applications.,Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil pipe bracket 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/70/NW-Q64170_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,PF67131,Polypipe PolySoil socket pipe bracket 110mm White,Polypipe,9.3,"Made of white PVC-U, this Polypipe PolySoil pipe bracket with 110mm solvent weld connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil socket pipe bracket 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/31/NW-F67131_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,PF14644,Center CB 92.5deg access bend 110mm Black,Center CB,65.49,"This Center CB 110 x 30mm access bend is made of PVC-U and includes push-fit x solvent weld connections. This product is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 92.5deg access bend 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/46/44/NW-F14644_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,PQ66899,Wavin Wavin OsmaSoil PVC-U double branch 90 deg 110 x 110mm White,Wavin,131.32,"Made of white PVC-u, this Wavin OsmaSoil 110 x 100mm 90° double branch with socket x plain end x socket x socket connections is suitable for use in both domestic and commercial installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil PVC-U double branch 90 deg 110 x 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/99/NW-Q66899_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC-U_Pipe_Fittings_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,PQ64233,Wavin Wavin OsmaSoil corner branch 110mm Grey,Wavin,206.7,"Made of grey PVC-u, this Wavin OsmaSoil 110mm corner branch with socket x socket x socket x plain end connections is suitable for use in both domestic and commercial installations.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin Wavin OsmaSoil corner branch 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/42/33/NW-Q64233_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,PF14540,Center CB Rainwater soil pipe clip 110mm Grey,Center CB,1.74,"This Center CB 110mm soil pipe clip is made of plastic and offers solvent weld connections. Manufactured to meet UK and European standards, Center CB's PVC-U Center Soil system includes both push-fit and solvent fittings suitable for commercial and domestic use.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB Rainwater soil pipe clip 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/40/NW-F14540_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,PF14502,Center CB 92.5deg single socket bend 110mm Grey,Center CB,10.5,"This Center CB 110mm single socket bend is made of PVC-U and is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 92.5deg single socket bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/02/NW-F14502_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PQ64196,Wavin OsmaSoil single socket pipe 3mtr 110mm Grey,Wavin,69.33,"Suitable for domestic or commercial use, this Wavin OsmaSoil 110mm pipe is made of grey PVC-U. It is supplied in a 3M length with durable and reliable 100mm push-fit ends.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Wavin OsmaSoil single socket pipe 3mtr 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/96/NW-Q64196_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Wavin_Osma_Soil-Waste_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC_U_Pipe_&_Fittings_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Wavin_OsmaSoil_Waste_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,PF67124,Polypipe PolySoil access pipe 110mm White,Polypipe,80.08,"Made of white PVC-U, this Polypipe PolySoil access pipe with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil access pipe 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/24/NW-F67124_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,PF14504,Center CB 135deg single socket bend 110mm Grey,Center CB,10.5,"This Center CB 110mm single socket bend is made of PVC-U and is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 135deg single socket bend 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/04/NW-F14504_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PF77612,Saint Gobain Timesaver TD02 drain to soil coupling 100mm,Saint Gobain,52.75,"Made of ductile iron, this Saint Gobain Timesaver TD02 100mm two-piece transitional coupling with stainless steel nuts, set screws and synthetic rubber gasket joints Timesaver drain to Timesaver soil or Ensign soil (black gasket with identity marking). The Timesaver drainage system offers a range of extremely high strength fittings ideal for below ground applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Timesaver TD02 drain to soil coupling 100mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/76/12/NW-F77612_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,PF29052,"Polypipe Terrain 100 straight coupling 6"" Grey",Polypipe,56.85,"Suitable for use in commercial building services, this Polypipe Terrain 100 straight coupling with 160mm solvent weld connections is made of grey PVC-u. Fully accredited, the Polypipe Terrain PVC drainage system can be jointed to a wide range of other materials.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe Terrain 100 straight coupling 6"" Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/52/NW-F29051_F29052_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Polypipe_Terrain_Above_Ground_Brchr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,PF14552,Center CB double socket 110mm Grey,Center CB,8.25,"Made of PVC-U, this Center CB 110mm double socket is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB double socket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/52/NW-F14552_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,PF66908,Polypipe PolySoil double socket 110mm Black,Polypipe,33.14,"Made of black PVC-U, this Polypipe PolySoil double socket with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil double socket 110mm Black,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/69/08/NW-F66908_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PF66808,Polypipe PolySoil double socket 110mm Grey,Polypipe,33.14,"Made of grey PVC-U, this Polypipe PolySoil double socket with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil double socket 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/08/NW-F66808_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PQ66879,OSMAS PVC-U FLEX VENT PIPE BK 110,Wavin,105.15,"Made of black PVC-u, this Wavin Osma 110mm flex vent pipe is fitted using push-fit connections with reliable captive seal technology. This fitting is part of the comprehensive Osma PVC-u soil system which features a wide range of pipes and fittings in a variety of colours and sizes, all designed for sanitary waste removal.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> OSMAS PVC-U FLEX VENT PIPE BK 110,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/79/NW-Q66879_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_PVC-U_Pipe_Fittings_MSDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PF49927,"McAlpine Ventapipe Internal /External with dual-fit synthetic rubber finger seal outlet for 4""/110mm pipe",McAlpine,28.03,"Designed with a dual-fit synthetic rubber finger seal outlet, this McAlpine Ventapipe 110mm internal/external air admittance valve in black is suitable for installation in above ground drainage systems. Ideal for reduced pressure conditions, this valve offers reliable ventilation for a drainage system where venitlating pipes terminate inside a premises.","Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> McAlpine Ventapipe Internal /External with dual-fit synthetic rubber finger seal outlet for 4""/110mm pipe",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/27/F49927_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/McAlpine_Air_Admittance_Valve_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/wi/ng/McAlpine_VP100E_Tech_Drawing.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PF14550,Center CB 92.5deg double branch 110mm Grey,Center CB,97.55,"Made of PVC-U, this Center CB 110mm double tee is part of a complete range of push-fit soil system fittings offering fast, easy installation, making it ideal for use in a wide range of applications.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Center CB 92.5deg double branch 110mm Grey,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/50/NW-F14550_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Center_CB_DrainageProductGuide_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PF67135,Polypipe PolySoil short boss pipe 110mm White,Polypipe,13.03,"Made of white PVC-U, this Polypipe PolySoil boss pipe with 110mm push-fit connections is suitable for use in domestic applications. Incorporating single-piece moulding technology the PolySoil system offers improved performance and longevity with ring lock seal technology preventing seal distortion for simple, reliable installation with no risk of dislodgment.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Polypipe PolySoil short boss pipe 110mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/35/NW-F67135_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_PolySoil_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Polypipe_Building_Prod_Guide_May2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PW14083,Saint Gobain Ensign EF133 strap on boss ensign 100mm Red,Saint Gobain,72.75,"This Saint Gobain Ensign EF133 100mm strap-on boss with compression connections is made of cast iron with a red protective finish. It allows for the straightforward fitting of a waste pipe to an existing 100mm cast iron BS EN 877 soil pipe with an outside diameter of minimum 109mm, maximum 112mm.",Drainage/Soil Pipes and Fittings/Soil Pipes and Fittings.csv -> Saint Gobain Ensign EF133 strap on boss ensign 100mm Red,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/83/NW-W14083_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/br/cr/SG_Ensign_CI_AG_BG_Drainage_Sys_Brcr.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
