,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Colour,Connection Size,Diameter,Length (M),Hazardous,Approvals,Material,Outer Diameter,Size,Wall Thickness (mm),Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Range,Connection Type 1,Connection Type 2
24,P516501,Polypipe PolyFit polybutylene barrier pipe 15mm x 3mtr White,Polypipe,13.85,"Highly flexible, this Polypipe PolyFit 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 3M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 15mm x 3mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/02/NW-516501_516502_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
25,PP59007,Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 25mm White (Priced per metre),Uponor,5.75,"Diffusion-resistant, this Uponor 25mm PE-X pipe is suitable for general plumbing and radiator connections. Meeting ISO 15875 for hot and cold water and heating applications, this 2.3mm thick pipe is supplied in a 50M length.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 25mm White (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/07/NW-P59006_P59007_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Uponor_PEX_Q&E_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P515155,Wavin Wavin Hep2O polybutylene barrier pipe coil 10mm x 50mtr White,Wavin,99.92,"Leak-resistant, this Wavin Hep2O 10mm barrier pipe is made of white polybutylene (PB), a secure alternative to copper. Easy to install, using simple push-fit connections, this flexible pipe is supplied in a 50M coil.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Wavin Hep2O polybutylene barrier pipe coil 10mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/56/NW-515154_515156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,
27,P519401,Wavin Hep2O 90deg elbow 28mm,Wavin,11.08,This Wavin Hep2O HD5 28 x 28mm 90° elbow is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O 90deg elbow 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/01/NW-519401_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
28,P516516,Polypipe PolyFit polybutylene barrier pipe 15mm x 50mtr White,Polypipe,219.65,"Highly flexible, this Polypipe PolyFit 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 50M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 15mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/17/NW-516515_516517_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
29,P517506,JG Speedfit barrier pipe coil 22mm x 50mtr,JG Speedfit,190.63,"This JG Speedfit 22mm barrier pipe incorporates five layers, with a blue-coloured oxygen barrier in the centre to keep air from entering the system, ensuring excellent levels of corrosion resistance. Supplied in a 50M length, JG Speedfit pipe promises low thermal conductivity, making it safe to touch when carrying hot water.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit barrier pipe coil 22mm x 50mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/06/NW-517499_517506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
30,P517013,Polypipe Polyplumb barrier pipe 22mm x 6mtr Grey,Polypipe,52.53,"Highly flexible, this Polypipe PolyPlumb 22mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 6M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe Polyplumb barrier pipe 22mm x 6mtr Grey",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/15/NW-517010_517015_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
31,P516515,Polypipe PolyFit polybutylene barrier pipe 15mm x 25mtr White,Polypipe,109.84,"Highly flexible, this Polypipe PolyFit 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 25M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 15mm x 25mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/17/NW-516515_516517_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
32,P519392,Wavin Hep2O straight connector 28mm,Wavin,9.26,This Wavin Hep2O HD1 28 x 28mm connector is made from polybutylene (PB) and includes push-fit connections. This fitting is suitable for use in hot and cold flexible push-fit plumbing systems.,"Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O straight connector 28mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/92/NW-519392_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Plumbing_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
33,P516508,Polypipe PolyFit polybutylene barrier pipe 28mm x 6mtr White,Polypipe,77.74,"Highly flexible, this Polypipe PolyFit 28mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 6M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 28mm x 6mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/08/NW-516507_516508_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
34,P517032,Polypipe Polyplumb barrier coil 15mm x 25mtr Grey (25m),Polypipe,109.84,"Highly flexible, this Polypipe PolyPlumb 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 25M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe Polyplumb barrier coil 15mm x 25mtr Grey (25m)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/37/NW-517030_517037_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
35,P515012,Wavin Hep2O polybutylene barrier pipe coil 28mm x 50mtr White,Wavin,312.63,"This Wavin Hep2O 28mm barrier pipe is made of 2.75mm thick polybutylene (PB) for a secure, leak-resistant alternative to copper piping. Flexible and simple to install via push-fit, this pipe is supplied in a 50M length.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O polybutylene barrier pipe coil 28mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/12/NW-515011_515012_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,
36,P516517,Polypipe PolyFit polybutylene barrier pipe 15mm x 100mtr White,Polypipe,436.76,"Highly flexible, this Polypipe PolyFit 15mm barrier pipe is designed to fit seamlessly with PolyFit, PolyMax and PolySure plumbing fittings. Made of polybutylene (PB), this pipe can be used in most plumbing and heating installations, including both hot and cold water supply, offering long lasting durability and high levels of performance. This pipe is supplied in a length of 100M.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Polypipe PolyFit polybutylene barrier pipe 15mm x 100mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/65/17/NW-516515_516517_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
37,P581392,JG Speedfit Layflat PB layflat pipe coil 15mm x 50mtr White,JG Speedfit,81.0,"This JG Speedfit Layflat 15mm polybutylene pipe is recommended for use in long runs where softer pipe material makes cabling through joists simple. Easy to handle when removed from its 50M coil, the pipe stays straight and lays flat, removing the issue of recoiling. Incorporating five layers, this pipe has a central oxygen barrier, preventing air ingress and reducing the effect of corrosion on the system's metal components. Thanks to its low thermal conductivity, Speedfit stays cool to the touch when carrying hot water for reliable safety.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit Layflat PB layflat pipe coil 15mm x 50mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/93/NW-581388_581393_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
38,P515156,Wavin Wavin Hep2O polybutylene barrier pipe coil 10mm x 100mtr White,Wavin,196.84,"Leak-resistant, this Wavin Hep2O 10mm barrier pipe is made of white polybutylene (PB), a secure alternative to copper. Easy to install, using simple push-fit connections, this flexible pipe is supplied in a 100M coil.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Wavin Hep2O polybutylene barrier pipe coil 10mm x 100mtr White",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/51/56/NW-515154_515156_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/Wavin_Hep2o_Push_Fit_Plumbing_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ms/ds/Wavin_Hepworth_Plastic_Products_MSDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/an/ty/Wavin_Hep2o_Warranty.pdf,,,,,,,,,,,,,,,,,,,,,,,,
39,PP59003,Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 16mm White (Priced per metre),Uponor,2.28,"Diffusion-resistant, this Uponor 16mm PE-X pipe is suitable for general plumbing and radiator connections. Meeting ISO 15875 for hot and cold water and heating applications, this 1.8mm thick pipe is supplied in a 50M length.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Uponor Q&E Shrink-fit PEX pipe (50mtr coil) 16mm White (Priced per metre)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/04/NW-P59003_P59004_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Uponor_PEX_Q&E_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,
40,P517504,JG Speedfit barrier pipe coil 15mm x 100mtr,JG Speedfit,182.16,"Made up of five layers, this JG Speedfit 15mm barrier pipe has a central blue-coloured oxygen barrier, keeping air from entering the system, ensuring improved corrosion resistance. Supplied in a 100M length, JG Speedfit PE-X pipe is designed for low thermal conductivity meaning it won't become hot to the touch when carrying hot water.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit barrier pipe coil 15mm x 100mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/06/NW-517499_517506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
41,P519398,Wavin Hep2O reducer 28 x 22mm,Wavin,7.42,"This Wavin Hep2O HD2 28 x 22mm socket reducer is a polybutylene (PB) flexible push-fit fitting with In4Sure joint recognition technology, providing an indication when the pipe is securely connected.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> Wavin Hep2O reducer 28 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/93/98/NW-519398_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Wavin_Hep2O_Pushfit_Plumbing_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wavin_Hep2O_Push-Fit_Plumbing_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,
42,P517502,JG Speedfit barrier pipe coil 15mm x 25mtr,JG Speedfit,48.61,"This JG Speedfit 15mm barrier pipe incorporates five layers, with a blue-coloured oxygen barrier in the centre to keep air from entering the system, ensuring excellent levels of corrosion resistance. Supplied in a 25M length, JG Speedfit pipe promises low thermal conductivity, making it safe to touch when carrying hot water.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit barrier pipe coil 15mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/06/NW-517499_517506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
43,P517499,JG Speedfit barrier pipe coil 10mm x 25mtr,JG Speedfit,46.73,"This JG Speedfit 10mm barrier pipe incorporates five layers, with a blue-coloured oxygen barrier in the centre to keep air from entering the system, ensuring excellent levels of corrosion resistance. Supplied in a 25M length, JG Speedfit pipe promises low thermal conductivity, making it safe to touch when carrying hot water.","Pipe, Valves and Fittings/Plastic Pipe/Polybutylene Pipe/Polybutylene Pipe.csv -> JG Speedfit barrier pipe coil 10mm x 25mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/06/NW-517499_517506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Speedfit_PushFit_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Speedfit_UnderFloorHeating_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Speedfit_UFHeating_installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,
