,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Diameter,Range,Thickness,Warranty,Hazardous,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Attachment 10,Attachment 11,Weight,Phase,Refrigerant Suitability,Depth (mm),Fuse Size (A),Pipe Size Diameter - Gas,Pipe Size Diameter - Liquid,Seasonal Efficiency Energy Label Heating,UK Total Cooling,Seasonal Efficiency Energy Label Cooling,Nominal Heating (kW),Max Sound Pressure,UK Sensible Cooling,Nominal Cooling (kW),Max Airflow (m/min),Min Air Flow (m/min),Min Sound Pressure,Max External Static Pressure,Duct Connection Diameter,Temp Exchange Efficiency,Min External Static Pressure,Pack Quantity,Hardness,Outer Diameter
20,P621343,Armaflex Evo 13028 technical insulation 1-1/8in OD x 1/2in WT - 2mtr,Armaflex,4.14,"Offering flexible and reliable condensation control, AF/ArmaFlex Evo technical pipe insulation has a closed-cell insulation material structure and built-in Microban antimicrobial protection. Supplied in a 2M coil, this insulation has very low thermal conductivity alongside high levels of resistance to water vapour transmission, helping to reduce energy losses during the long term while also minimising moisture ingress and reducing the risk of corrosion under insulation (CUI). Suitable for installation in public buildings and for use in process industries, AF Evo has inbuilt antimicrobial protection and high levels of fire performance make it a reliable choice for even the most challenging of situations. In addition to insulation, the AF/Armaflex range includes fire sleeves, pipe supports and adhesives for a comprehensive single-brand solution.",Air Conditioning/Air Conditioning.csv -> Armaflex Evo 13028 technical insulation 1-1/8in OD x 1/2in WT - 2mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/68/621324_621368_wm.jpg,,,,,,Black,28 mm,Evo,28mm,5 Years,N,Closed cell flexible elastomeric foam insulation,IAFEU13028000,Pipe Insulation,N,Black colour,Made using a closed cell material,Built-in water vapour barrier reduces corrosion under insulation (CUI) risk,Built-in Microban® antimicrobial protection for reduced risk of mould and bacteria growth,Low thermal conductivity value of 0.033 W/m K at 0°C),Highest system reliability if installed with ArmaFix pipe supports and ArmaFlex adhesives,FM approved,"Meets Euroclass B/BL-s2, d0",BRE Green Guide A rating,CE marked,Meets EN 14304,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,P621344,Armaflex Evo 13035 EVO outdoor use 1-3/8” x ½” WALL (13035) 2m,Armaflex,4.48,"Offering flexible and reliable condensation control, AF/ArmaFlex Evo technical pipe insulation has a closed-cell insulation material structure and built-in Microban antimicrobial protection. Supplied in a 2M coil, this insulation has very low thermal conductivity alongside high levels of resistance to water vapour transmission, helping to reduce energy losses during the long term while also minimising moisture ingress and reducing the risk of corrosion under insulation (CUI). Suitable for installation in public buildings and for use in process industries, AF Evo has inbuilt antimicrobial protection and high levels of fire performance make it a reliable choice for even the most challenging of situations. In addition to insulation, the AF/Armaflex range includes fire sleeves, pipe supports and adhesives for a comprehensive single-brand solution.",Air Conditioning/Air Conditioning.csv -> Armaflex Evo 13035 EVO outdoor use 1-3/8” x ½” WALL (13035) 2m,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/68/621324_621368_wm.jpg,,,,,,Black,35mm,Evo,3.5 mm,5 Years,N,Closed cell flexible elastomeric foam insulation,IAFEU13035000,Pipe Insulation,N,Black colour,Made using a closed cell material,Built-in water vapour barrier reduces corrosion under insulation (CUI) risk,Built-in Microban® antimicrobial protection for reduced risk of mould and bacteria growth,Low thermal conductivity value of 0.033 W/m K at 0°C),Highest system reliability if installed with ArmaFix pipe supports and ArmaFlex adhesives,FM approved,"Meets Euroclass B/BL-s2, d0",BRE Green Guide A rating,CE marked,Meets EN 14304,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,P670186,"Lawton Tube copper tube coil (21SWG) 1/2"" x 6mtr",Lawton Tube,23.92,"Designed for refrigeration and air conditioning use, this Lawton Tube 1/2"" 21SWG coiled tube, supplied in a 6M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (21SWG) 1/2"" x 6mtr",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/01/87/NW-670184_670187_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,P670237,"Lawton Tube copper tube coil (21SWG) 3/8"" x 30m",Lawton Tube,79.97,"Designed for refrigeration and air conditioning use, this Lawton Tube 3/8"" 21SWG coiled tube, supplied in a 30M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (21SWG) 3/8"" x 30m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,P697809,Advanced Engineering Ice 'n' Clean S010169GB ice machine cleaner 5ltr,Advanced Engineering,68.17,"Clearing away limescale and slime, Advanced Engineering Ice 'n' Clean cleaner is suitable for use with all ice machines.",Air Conditioning/Air Conditioning.csv -> Advanced Engineering Ice 'n' Clean S010169GB ice machine cleaner 5ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/09/NW-697809_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/AE_Ice_n_Clean_SDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/AE_Ice_n_Clean_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tt/er/AE_NSF_Letter.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Aspen_Pumps_APG_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/AE_Ice_n_Clean_&_One_Shot_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,P644167,"Lawton Tube ACR 90deg copper x copper long radius elbow 1.1/8""",Lawton Tube,4.96,"Made of copper, this 1 1/8"" Lawton Tubes ACR 90° long elbow includes compression ends and has a seamless, one-piece design for easier use and greater strength.","Air Conditioning/Air Conditioning.csv -> Lawton Tube ACR 90deg copper x copper long radius elbow 1.1/8""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/41/72/NW-644160_644172_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Lawton_Tube_ACR_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Lawton_Tube_ACR_Fittings_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,P670238,"Lawton Tube copper tube coil (21SWG) 1/2"" x 15m",Lawton Tube,54.59,"Designed for refrigeration and air conditioning use, this Lawton Tube 1/2"" 21SWG coiled tube, supplied in a 15M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (21SWG) 1/2"" x 15m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,P667536,Aspen Pumps Mini Orange condensate pump,Aspen Pumps,97.6,"Highly reliable, this Aspen Pumps Mini Orange 12L/h condensate removal pump is ideal for smaller sized domestic and commercial units.",Air Conditioning/Air Conditioning.csv -> Aspen Pumps Mini Orange condensate pump,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/75/36/NW-667536_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Aspen_Pumps_Mini_Maxi_Orange_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Aspen_Pumps_Product_Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Aspen_667536_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,P670235,"Lawton Tube copper tube coil (22SWG) 1/4"" x 30m",Lawton Tube,45.32,"Designed for refrigeration and air conditioning use, this Lawton Tube 1/4"" 22SWG coiled tube, supplied in a 30M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (22SWG) 1/4"" x 30m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,P667947,Big Foot Fix-It foot plus channel 400mm,Big Foot,25.68,"The Big Foot Fix-It 250mm foot and high block is a simple, durable solution for supporting ancillaries such as ducts, pipes, cable trays and most mini split condensing units. Extra clearance can be created using a High Bloc, which simply fits underneath, increasing clearance height by an additional 120mm.",Air Conditioning/Air Conditioning.csv -> Big Foot Fix-It foot plus channel 400mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/48/NW-667946_667948_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Big_Foot_Fix_It_Foot_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Aspen_Pumps_APG_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,P621380,Armaflex Evo 15m Coil Armaflex EVO 15m coil 3/8'' OD X 1/2''WT,Armaflex,21.18,"Offering flexible and reliable condensation control, AF/ArmaFlex Evo 3/8"" OD x 1/2"" WT pipe insulation is designed with a unique microcell structure for easy installation with no need for an additional vapour barrier. Supplied in a 15M coil, this insulation has very low thermal conductivity alongside high levels of resistance to water vapour transmission, helping to reduce energy losses during the long term while also minimising moisture ingress and reducing the risk of corrosion under insulation (CUI). Suitable for installation in public buildings and for use in process industries, AF Evo has inbuilt antimicrobial protection and high levels of fire performance make it a reliable choice for even the most challenging of situations. In addition to insulation, the AF/Armaflex range includes fire sleeves, pipe supports and adhesives for a comprehensive single-brand solution.",Air Conditioning/Air Conditioning.csv -> Armaflex Evo 15m Coil Armaflex EVO 15m coil 3/8'' OD X 1/2''WT,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/99/621374_621399_wm.jpg,,,,,,Black,10 mm,Evo 15m Coil,10 mm,5 Years,N,Closed cell flexible elastomeric foam insulation,IAFEU13010215,Pipe Insulation,N,Black colour,Made using a closed cell material,Built-in water vapour barrier reduces corrosion under insulation (CUI) risk,Built-in Microban® antimicrobial protection for reduced risk of mould and bacteria growth,Low thermal conductivity value of 0.033 W/m K at 0°C),Highest system reliability if installed with ArmaFix pipe supports and ArmaFlex adhesives,Self-seal tube format speeds up installation,FM approved,"Meets Euroclass B/BL-s2, d0",BRE Green Guide A rating,CE marked,Meets EN 14304,5 year warranty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,P654335,Advanced Engineering VerteX condenser and evaporator cleaner,Advanced Engineering,68.57,"A full-spectrum cleaner, Advanced Engineering VerteX neutral pH 7 condenser and evaporator cleaner has a unique formulation that allows it to change its own pH balance to better combat a wide range of soiling.",Air Conditioning/Air Conditioning.csv -> Advanced Engineering VerteX condenser and evaporator cleaner,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/43/35/NW-654335_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/654335_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/AE_VerteX_EnviroCoil_EasyClean_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Aspen_Pumps_APG_Catalogue.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_s/ds/AE_VerteX_SDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,P670254,"Lawton Tube straight copper tube (18SWG) 7/8"" x 3m",Lawton Tube,28.38,"Designed for refrigeration and air conditioning use, this Lawton Tube 7/8"" 18SWG straight tube, supplied in a 3M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube straight copper tube (18SWG) 7/8"" x 3m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/58/NW-670250_670258_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,P670241,"Lawton Tube copper tube coil (20SWG) 5/8"" x 30m",Lawton Tube,154.55,"Designed for refrigeration and air conditioning use, this Lawton Tube 5/8"" 20SWG coiled tube, supplied in a 30M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (20SWG) 5/8"" x 30m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,P670234,"Lawton Tube copper tube coil (22SWG) 1/4"" x 15m",Lawton Tube,22.67,"Designed for refrigeration and air conditioning use, this Lawton Tube 1/4"" 22SWG coiled tube, supplied in a 15M length, has been cleaned, nitrogen-purged and capped. The tube is covered with a seamless plastic coating for reliable protection from abrasion and aggressive materials.","Air Conditioning/Air Conditioning.csv -> Lawton Tube copper tube coil (22SWG) 1/4"" x 15m",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/44/NW-670234_670244_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/Lawton_Tube_Technical_Guide_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_WP_Datasheet.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Lawton_Tube_Brochure_2020.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Lawton_Tube_ACR_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Lawton_Tube_ACR_RT_Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
