,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Connection Type,Operating Temperature,Warranty,Hazardous,Approvals,Max Pressure,Material,Operating Pressure,Maximum Operating Temperature,Supplier Product Code,WEEE Compliant,Application,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Connection Size,Range,Maximum Velocity,Efficient Dirt Particle Removal Range,Size,Working Pressure,Type,Boiler Section,Colour,Pack Quantity,Depth (mm),Mains Connection Size and Type,System Connection Size and Type,Display Type,Drain Connection,Feature 12,Feature 13,Feature 14,Attachment 6,Attachment 7,Feature 15,Finish,Voltage (V),Output,Max Fill Pressure,Full Load Current A,Feature 16,Feature 17
0,P597825,Center Potable Shock Arrestor 0.16L 1/2,Center,20.25,"Designed to eliminate the damaging effects and noise of water hammer, the Center CB 0.16L potable water shock arrester is suitable for hot, cold and potable water. Absorbing the wave of pressure before it develops into noisy water hammer, this shock arrester has two sections separated by a rubber diaphragm. One section contains a nitrogen gas cushion under pressure, the other is in contact with the water with the gas cushion absorbing incoming pressure as required.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Potable Shock Arrestor 0.16L 1/2,,Flexofit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/25/597825_wm.jpg,G1/2 M,N/A,2 years from Date of Supply (DOS),N,WRAS,10 Bar,Stainless Steel,N/A,90 Degrees,24496,N,Potable Water/DHW,0.18 l,Compact design,Absorbs water hammer to minimise nooise and damage,Suitable for potable water,"Suitable for hot, cold and cooling circuits",3 bar nitrogen pre-charge,Nitrogen filling for longer pre-charge retention,"With 1/2"" BSP male threaded connection",Rolled 304 stainless steel construction,EPDM rubber diaphragm,WRAS approved,2 year warranty from date of supply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,P597806,Center CB Potable 24944 potable expansion vessel 18 Litre,Center CB,30.0,"This 18L capacity Center CB Potable Expansion Vessel is built especially for use in domestic hot and cold water sanitary sealed systems or heating and refrigeration circuits. Compliant with all relevant directives and constructed of long lasting aluminium with a robust epoxy finish, the non-flow-through expansion vessel safely accommodates volume increases caused by temperature fluctuations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center CB Potable 24944 potable expansion vessel 18 Litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/07/597804_597807_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ss/el/CenterCB_NitrogenCBHeatPotExpVessel.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_597802-597808_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/in/fo/CenterCB_ExpVessels_TransportInfo.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_597802-597808_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,P597817,"Center CB heating vessel professional fitting kit - 3/4""",Center CB,46.0,"Making installation of heating expansion vessels of up to 25L easy, the Center CB heating vessel professional fitting kit incorporates the Center heating vessel Pro mount. To install, the vessel is simple screwed to the 3/4"" female connection of the sturdy mounting point, and provides a secure and sturdy mounting point with no need for metal bands or crimp ring screws.","Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center CB heating vessel professional fitting kit - 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/17/NW-597817_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Center_597817_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,P597815,Center CB vessel wall mount - Universal,Center CB,10.49,"This Center CB universal vessel mounting kit is suitable for the mounting of most domestic heating and potable expansion vessels from 4L to 25L, attaching securely to a rigid structure, such as a structural wall or joist. With a universal bracket suitable for both welded and crimp ring type vessels, this kit boasts an all-metal construction throughout both wall mount and support band for strong connections that won't shift.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center CB vessel wall mount - Universal,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/15/NW-597815_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Center_597815_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PN11359,"JET Range Automatic Air Vent Check Valve 3/8 x 1/2""",JET Range,8.0,"This JET Range automatic air vent with 3/8 x 1/2"" threaded connections is designed with a vacuum break to prevent air locks. A central heating safety device, the air vent releases built up air. As water flows through the system, a float opens or closes the vent depending on the water level. When the system is full the float is pushed to the top, closing the vent until the water level drops.","Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> JET Range Automatic Air Vent Check Valve 3/8 x 1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/59/N11359_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/N11359 Installation & User Guide.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/N11359 Auto Air Vent TDS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,P597816,"Center CB heating vessel professional wall mount - 3/4""",Center CB,20.26,"Made of tough, corrosion-resistant steel, this Center CB heating vessel Pro wall mount ensures a secure installation of heating expansion vessels of up to 25L. The vessel screws directly into the 3/4"" female connection of the rigid mount arm with no need for metal bands or crimp ring screws, minimising the need for accessories and making installation quick and frustration-free.","Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center CB heating vessel professional wall mount - 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/16/NW-597816_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Center_597816_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,PS05250,JET Range Mini Pressurisation Unit Mini Range M130HL,JET Range,679.79,"The compact, fully enclosed JET Range Mini M130HL mechanical pressurisation unit is a reliable spare part designed to provide a minimum system pressure requirement in sealed systems. The JET Range Mini is particularly designed for air conditioning applications.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> JET Range Mini Pressurisation Unit Mini Range M130HL,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/50/S05250_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Jet_Mechanical_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Mini M Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/v2/_2/JET Mechanical Instruction V2.2.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/un/it/Jet_Mini_M_Press_Unit.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,PS05236,JET Range Midi Digital Plus MD231 midi digital plus pressurisation unit,JET Range,1616.63,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi MD231 Digital Plus compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> JET Range Midi Digital Plus MD231 midi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/37/S05235_S05237_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05236_Jet_IM.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Midi Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05236_Jet_IG.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,P597802,Center Potable 2 Litre Expansion Vessel,Center,33.45,"This 2L capacity Center CB Potable Expansion Vessel is built especially for use in domestic hot and cold water sanitary sealed systems or heating and refrigeration circuits. Compliant with all relevant directives and constructed of long lasting aluminium with a robust epoxy finish, the non-flow-through expansion vessel safely accommodates volume increases caused by temperature fluctuations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Potable 2 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/03/597802_597803_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ss/el/CenterCB_NitrogenCBHeatPotExpVessel.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_597802-597808_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/in/fo/CenterCB_ExpVessels_TransportInfo.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_597802-597808_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,P597807,Center CB Potable 24945 potable expansion vessel 24 Litre,Center CB,55.76,"This 24L capacity Center CB Potable Expansion Vessel is built especially for use in domestic hot and cold water sanitary sealed systems or heating and refrigeration circuits. Compliant with all relevant directives and constructed of long lasting aluminium with a robust epoxy finish, the non-flow-through expansion vessel safely accommodates volume increases caused by temperature fluctuations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center CB Potable 24945 potable expansion vessel 24 Litre,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/07/597804_597807_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ss/el/CenterCB_NitrogenCBHeatPotExpVessel.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_597802-597808_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/in/fo/CenterCB_ExpVessels_TransportInfo.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_597802-597808_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,P597822,Center Heating 18 Litre Expansion Vessel,Center,31.69,A 18L Center heating expansion vessel.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Heating 18 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/9_/23/597819_23_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/597822_Center_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/597822_Center_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,P893042,Altecnic Robocal 15mm Auto Air Vent,Altecnic,15.56,"Used in heating and air conditioning systems, the Altecnic Robocal automatic air vent works continually to remove air with no need for manual adjustment. Reducing noise and improving the accuracy of control valves along with the performance of heating and cooling equipment, the Robocal releases air as the system is filled with water and automatically isolates, preventing water loss and waste.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Altecnic Robocal 15mm Auto Air Vent,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/42/893042_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Altecnic_Robocal_Air-Vent_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Altecnic_Caleffi_HVAC_Instruction.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Altecnic_plumbing&heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,P597820,Center Heating 8 Litre Expansion Vessel,Center,27.34,A 8L Center heating expansion vessel.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Heating 8 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/9_/23/597819_23_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/597820_Center_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/597820_Center_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,PS05235,JET Range Midi Digital Plus MD131 midi digital plus pressurisation unit,JET Range,1318.78,"Designed to provide a minimum system pressure requirement for sealed systems, the JET Range Midi MD131 Digital Plus compact pressurisation unit is suitable for installation in commercial, industrial and residential properties. With an intuitive password-protected microprocessor including features such as low water/flood protection, VFCs for common faults and pump and pressure failures, this pressurised unit is simple to operate and provides users with a wealth of useful information via its LED display.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> JET Range Midi Digital Plus MD131 midi digital plus pressurisation unit,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/37/S05235_S05237_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_t/ds/Jet Midi Pressurisation Unit TDS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/nu/al/Jet_Digital_Pressurisation_Manual.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/ig/S05235_Jet_IG.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/t_/im/S05235_Jet_IM.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,PS04901,JET Range JHEV 80 Litre Expansion Vessel 6bar,JET Range,130.27,"Designed for sealed heating and chilled systems, this 80L capacity JET Range JHEV expansion vessel has a tough and hardwearing steel shell and butyl rubber diaphragm. Intended to maintain the operating pressure in heating and cooling systems, this easy to install expansion vessel safely accommodates the expansion and contraction caused by system temperature changes.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> JET Range JHEV 80 Litre Expansion Vessel 6bar,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/49/05/S04900_S04905_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_o/&m/Flexcon Top O&M.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/S04900_S04911 Datasheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,P597821,Center Heating 12 Litre Expansion Vessel,Center,29.29,A 12L Center heating expansion vessel.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Heating 12 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/9_/23/597819_23_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/597821_Center_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/597821_Center_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,P855683,Flamco Flamcovent smart clean separator 100F,Flamco,1705.95,"Protecting boilers, pumps and fittings from the damage caused by dirt deposits, the Flamco Flamcovent 100F 4 micron smart clean separator helps to increase comfort and improve yield. Beneficial to older systems or in conversions from open to closed system, this steel-built separator is capable of removing the smallest of microbubbles in addition to the tiniest dirt particles. Offering performance levels 60% better than conventional air and dirt separators, the Flamcovent's flow resistance is reduced to a negligible level.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Flamco Flamcovent smart clean separator 100F,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/0-/92/855680-92_wm.jpg,Flanged,Up to 110,30 months from Date of Supply (DOS) or 2 years from Date Of Commissioning (DOC) whichever is sooner.,N,,,,,,31045,N,,,Extremely low flow resistance for reduced energy consumption,Standard flow speeds of up to 3M/s,With 25x neodymium supermagnets in dirt scraper,Offers constant performance throughout lifespan,Low maintenance design,With flanged connection according to EN 1092-1 PN16,"Warranty of 30 months from date of supply or 2 years from date of commissioning, whichever is soonest",,,,,,,,,,100 mm,Flamcovent,3,4 Microns,DN100,Up to 10,Air and Dirt Separator,,,,,,,,,,,,,,,,,,,,,
17,P597823,Center Heating 25 Litre Expansion Vessel,Center,38.97,A 25L Center heating expansion vessel.,Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Heating 25 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/9_/23/597819_23_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/597823_Center_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/597823_Center_Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,P597805,Center Potable 12 Litre Expansion Vessel,Center,46.16,"This 12L capacity Center CB Potable Expansion Vessel is built especially for use in domestic hot and cold water sanitary sealed systems or heating and refrigeration circuits. Compliant with all relevant directives and constructed of long lasting aluminium with a robust epoxy finish, the non-flow-through expansion vessel safely accommodates volume increases caused by temperature fluctuations.",Heating/Sealed Heating Systems/Sealed Heating Systems.csv -> Center Potable 12 Litre Expansion Vessel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/07/597804_597807_wm.jpg,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ss/el/CenterCB_NitrogenCBHeatPotExpVessel.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/CenterCB_597802-597808_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/in/fo/CenterCB_ExpVessels_TransportInfo.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/CenterCB_597802-597808_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
