,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Attachment 6,Colour,Connection Type,Operating Temperature,Range,Warranty,Weight,Hazardous,Water Heating Declared Load Profile,Sound Power Level (Indoors),Output,Depth (mm),Re-heat times,Anti Legionella Function,Water Pressure,Thermostat Temperature,Useage Single / Multi Point,Controls,Eco Setting,ErP Rating,IP Rating,Material,Max Pressure (Psi),Min Pressure (Psi),Mounting Type,Water Connection,Supplier Product Code,WEEE Compliant,Capacity Litre,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13
48,PD69995,Ariston Andris Lux 10 10L Over Sink 3kW,Ariston,247.32,"Featuring cutting-edge Italian design, the Ariston Andris Europrisma 10L unvented electric oversink water heater offers excellent hot water performance and simple, straightforward operation. This easy to install, ErP A-rated unit includes a tough titanium-enamel tank insulated with eco-friendly materials for high levels of efficiency and heat retention alongside reliable durability.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Ariston Andris Lux 10 10L Over Sink 3kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/97/D69995_D69997_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_AndrisLux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_ANDRISLUX_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_AndrisLux_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_AndrisLux_DS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PD68900,Elson EUV10 10 unvented under sink water heater 10ltr,Elson,117.76,"The compact and easy to install Elson EUV10 10L unvented undersink water heater is designed for light commercial use, making it the perfect choice for canteens, customer toilets and kitchens. Providing on-demand hot water for handwashing and pot filling, the EUV10 is fitted with reliable safety features, including an over temperature cut-out, giving business owners peace of mind.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Elson EUV10 10 unvented under sink water heater 10ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/01/D68900_D68901_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Elson_Unvented_WH_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PD70790,Heatrae Sadia Express 7 water heater 7ltr 3kw,Heatrae Sadia,218.85,"The efficient, easy to install Heatrae Sadia Express 7L vented water heater is equally suitable for domestic and commercial applications. Heating water using a factory-fitted electric heating element and thermostatically controlled by an adjustable thermostat, this ErP A-rated 3kW cistern-fed water heater is vented for added safety.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Heatrae Sadia Express 7 water heater 7ltr 3kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/di/a2/D70785_pg_heatraesadia2_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Express_7_15_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/HS_VentedPoUHotWater_Brochure_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Heatrae Sadia_Megalife_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PD73816,Ariston Velis Evo 80 storage water heater 80ltr White,Ariston,415.0,"The compact, Italian-designed Ariston Velis Evo 80L electric water heater has an ultra-slim twin tank configuration for compact installation without compromising on hot water availability, ideal for those busy spots where space is at a premium and particularly suitable for leisure and hospitality premises thanks to a dual 1.5kW power supply. The wall-mounted Velis Evo is packed full of great features, including ABS and anti-legionella safety functions and Eco Evo for impressive efficiency and cost savings.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Ariston Velis Evo 80 storage water heater 80ltr White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/16/D73815_D73816_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/o_/ds/Ariston_Velis_Evo_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Ariston_Velis_Evo_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Ariston_Velis_Evo_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PD69161,Zip InLine ES6 instantaneous water heater 5.5kw,Zip,421.22,"Boasting an energy efficient ErP A rating, the Zip InLine ES6 water heater helps to reduce waste while supplying reliable instantaneous hot water. With a compact footprint, the 5.5kW output ES6 is easy to install and incorporates both temperature stabilisation technology and flow adjustment control, ensuring safe, comfortable use.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Zip InLine ES6 instantaneous water heater 5.5kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/91/60/NW_D69160_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_ES_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_InLineES_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Inline_ES_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,P112170,Hyco Handyflow undersink vented point of use water heater 5 litres,Hyco,147.69,"Ideal for use where light dishwashing chores are carried out, the Hyco Handyflow 5L under-sink vented point of use water heater is a great choice for office kitchens, portable buildings, garages or workshops. A slimline unit, this open outlet water heater can be tucked away in an under-sink cupboard to help save on space while a frost protection setting minimises the risk of damage in poorly heated spaces or during those times when a building is unoccupied.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Hyco Handyflow undersink vented point of use water heater 5 litres,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/39/596339_wm.jpg,,,,,,,White,Compression,Capillary type thermostat adjustable to approx. 80E setting approx. 55,,1 Year Parts or Replacement Warranty.,3.5kg(empty)8.2kg(full),N,XXS,N/A,2 kW,180,6 mins,No,8,75,Single,Manual,No,A,IP24,"Easy Clean, High Impact Plastic",116.03,14.5,Floor Standing or Wall Mounted,Cold water connection 1 x 15mm compressionOutlet 1 x vented tap (supplied)Fittings required (not supplied): ,HF05MVC,N,5 l,White colour,For supply to single sink,Slimline profile with a depth of 7” (180mm),Suitable for under-sink installation,With 2kW element,Supplied with vented mixer tap and hoses,Pre-wired with 1M cable,"Thermal cut-out can be reset, no need for replacement",6 minute reheat time,External temperature control with frost protection setting,Neon element on indicator,"No requirement for expansion vessel, relief valve or reducing valve",1 year parts or replacement warranty
54,PD68901,Elson EUV15 15 unvented under sink water heater 15ltr,Elson,129.25,"The compact and easy to install Elson EUV15 15L unvented undersink water heater is designed for light commercial use, making it the perfect choice for canteens, customer toilets and kitchens. Providing on-demand hot water for handwashing and pot filling, the EUV15 is fitted with reliable safety features, including an over temperature cut-out, giving business owners peace of mind.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Elson EUV15 15 unvented under sink water heater 15ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/89/01/D68900_D68901_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Elson_Unvented_WH_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,P112169,Hyco 5 litre handyflow oversink point of use vented water heater,Hyco,103.08,"A slimline unit offering hot water to a single sink, the Hyco Handyflow 5L oversink point of use vented water heater is ideal for rooms in which space is limited. Easy to install thanks to the supplied components, including a pre-wired cable and wall fixing bracket, this water heater comes complete with a tap and chrome spout.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Hyco 5 litre handyflow oversink point of use vented water heater,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/38/596338_wm.jpg,,,,,,,White,Inlet Valve/ tap 1 x 15mm Compression. Outlet 1 x Chrome Plated Brass Spray Arm,Adjustable to approx. 80°C. E Setting Approx. 55°C.,,1 Year Parts or Replacement Warranty.,Empty:2.9kgFull: 7.9kg,N,XXS,16dB,2 kW,180,6 mins,No,8.0,Capillary type adjustable to approx. 80E setting approx. 55 C,Single,Manual,No,A,IP24,"Easy Clean, High Impact Plastic",116.03,14.5,Wall Mounted,Inlet valve/tap 1 x 15mm compression. Outlet 1 x chrome plated brass spray arm. Fittings required (not supplied): .,HF05LM,N,5 l,Supplies hot water to a single sink,Easy installation,"Slimline 7"" depth profile",With tap and chrome spout,Thermal cut-out can be reset rather than replaced,With 2.0 kW element,External temperature control with frost protection setting,Neon element on indicator,Wall fixing bracket included,Pre-wired 1M cable saves time on installation,"No need for expansion vessel, relief valve or reducing valve",1 year parts or replacement warranty,
56,PD73808,Heatrae Sadia Handy 7 hand wash unit and spout 7.2kW pack,Heatrae Sadia,129.99,"Supplying on-demand hot water to a sink or basin, the slimline Heatrae Sadia Handy 7 instantaneous handwash unit is ideal for fitting where space is at a premium and requires only a cold water supply and mains electrical connection for flexibility of installation. With push-fit connections and a concealed electrical supply neat installation is quick and easy too. Ideal for use in workplace washrooms, this 7.2kW single point instantaneous heater unit with spout offers integrated safety features including a pressure relief device and a safety cut-out to prevent scalding.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Heatrae Sadia Handy 7 hand wash unit and spout 7.2kW pack,,Water heater;Spout assembly;Fixing screws ;plugs;Installation ;user Instructions,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/38/08/NW-D73808_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_Safety_Warning.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/rp/D73808_ErP.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/HS_Handy_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PD70028,Ariston Andris Lux 6 undersink electric water heater 1.5kw 6ltr,Ariston,189.97,"Featuring cutting-edge Italian design, the Ariston Andris Lux 6L unvented electric undersink water heater offers excellent hot water performance and simple, straightforward operation. This easy to install 1.5kW unit includes a tough titanium-enamel tank insulated with eco-friendly materials for high levels of efficiency and heat retention alongside reliable durability.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Ariston Andris Lux 6 undersink electric water heater 1.5kw 6ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/00/28/D70028_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_AndrisLux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_AndrisLux_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_AndrisLux_DS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PD69993,Ariston Andris Lux 15 15L Under Sink 3kW,Ariston,281.97,"Featuring cutting-edge Italian design, the Ariston Andris Europrisma 15L unvented electric undersink water heater offers excellent hot water performance and simple, straightforward operation. This easy to install 3kW unit includes a tough titanium-enamel tank insulated with eco-friendly materials for high levels of efficiency and heat retention alongside reliable durability.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Ariston Andris Lux 15 15L Under Sink 3kW,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/99/93/D69990_D69993_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Ariston_AndrisLux_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_ANDRISLUX_DS.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Ariston_AndrisLux_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/x_/ds/Ariston_AndrisLux_DS.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PD68182,Santon Aquaheat AH15/2.2 unvented water heater 15ltr 2.2kw,Santon,315.51,"The small 15L Santon Aquaheat AH15/2.2 is a cost-effective unvented water heater well-suited to handwashing, food preparation and dishwashing in canteens, workshops or other commercial premises With a robust copper inner container and expansion relief valve, the 2.2kW Aquaheat combines safety and reliability.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Santon Aquaheat AH15/2.2 unvented water heater 15ltr 2.2kw,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/nt/on/D68180_santon_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Santon_Aquaheat_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Santon_Aquaheat_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ni/ng/HS_General_Safety_Warning.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PD69025,Zip Varipoint II VP103 oversink water heater 10ltr,Zip,586.06,"The 10L Zip Varipoint II VP103 unvented oversink water heater is suitable for direct connection to incoming mains water supplies, delivering reliable hot water to one or more conventional tap outlets. The ErP A-rated Varipoint II has a tough, impact-resistant casing and highly efficient insulation while an adjustable thermostat provides flexibility and comfort for handwashing and other hot water tasks.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Zip Varipoint II VP103 oversink water heater 10ltr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/90/28/D69025_D69028_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL_spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_DL spreads_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Zip_Varipoint_II_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Zip_Varipoint_II_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Zip_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,P112166,Hyco Powerflow PF50S unvented multipoint water heater 50 ltr 3kW,Hyco,458.45,"A slimline unit designed for installation in smaller spaces, the 50L capacity Hyco Powerflow PF50S 3kW unvented multipoint water heater is supplied complete with an unvented accessory kit for ease of installation. Highly efficient, this electrical water heater offers mains flow rates and incorporates smart technology for ease of use, improved convenience and less waste.",Water Heating and Storage/Water Heaters/Point Of Use Water Heaters/Point Of Use Water Heaters.csv -> Hyco Powerflow PF50S unvented multipoint water heater 50 ltr 3kW,,"PF30S w/ Factory Fitted Temperature Pressure Relief Valve;Wall Mounting Brackets;Dialectrics;Unvented Accessory Kit (5L Expansion Vessel w/ Fixing Bracket;Inlet Group incorporating Check Valve, Pressure Reducing Valve & Pressure Relief Valve;Flexible Hos",https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/35/596335_wm.jpg,,,,,,,White,"Inlet/ Outlet 2 x 1/2 BSP male,  2 x 15mm compression to 1/2 BSP female adapter",Adjustable between 50°C to 70,Powerflow,1 year parts or replacement warranty on electrical components3 year tank warranty,28,N,M,15 dB,3 kW,396,25 min,N/A,3,Adjustable between 50°C to 70,Multi Point,Electronic,Yes,B,IPX4,White Powder Coated Steel,174.05,14.50,Wall Mounted,Inlet/ Outlet 2 x 1/2 BSP male (100mm apart centre to centre). Fittings required (not supplied): 2 x 15mm compression to 1/2 BSP female adapter.,PF50S,N,50 l,Slimline design ideal for smaller spaces,Offers mains pressure flow rates,With 50L tank,Smart technology for high levels of efficiency,"With 3x modes of operation, standard, smart and eco",Eco mode operates at 50°C,"Compatible with regular taps, including mixer taps",Digital control panel for ease of use,ErP A rating,IPX4 rated,1 year parts or replacement warranty on electrical components,3 year tank warranty,
