,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Attachment 5,Colour,Connection Size,Connection Type,Material Type,Operating Temperature,Weight,Hazardous,Material,Size,Standards,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Attachment 6,Attachment 7,Attachment 8,Attachment 9,Range,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15
83,PK29626,Pegler Proflow double regulating valve 32mm (BSPP),Pegler,99.24,"The Pegler Proflow 1200SF DZR double regulating valve (also known as a DRV) ISO 228 controls water flow across chilled water air conditioning equipment. Incorporating 32mm BSP parallel connections, the valve is fitted to equipment's return line, controlling and balancing flow via adjustment of the valve spindle.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Pegler Proflow double regulating valve 32mm (BSPP)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/28/NW-K29623_K29628_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Pegler_Precise_Balancing_Commi_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_1200_Regul_Valve_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Pegler_Fig1200_1260_FODRV_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PK23041,Hattersley FIG. 1000 metering station 25mm,Hattersley,138.68,"This Hattersley Fig 1000 DZR brass metering station offers accurate measurement with an integral fixed orifice design for easy set-up involving fewer connections than variable designs, for reduced installation costs. Fitted with 25mm BSP tapered connections, this static balancing valve offers positive flow control at all handwheel settings.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley FIG. 1000 metering station 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/30/44/NW-K23040_K23044_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_Fig1000_MS_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Hattersley_Kitemark_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Hattersley_Fig1000_MS_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_Fig1000_MS_Install.pdf,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,
85,PK75650,Danfoss on/off actuator (for AB-QM) 24v,Danfoss,162.37,"The Danfoss AME110NL modulating actuator is designed for operation alongside automatically balanced combination valve type AB-QM for DN10 - 32. Suitable for use with fan coil units, induction units, small re-heaters and re-coolers and in zone applications where hot or cold water is the controlled medium, this actuator is easy to install, requiring no tools for mounting and promising a lifetime free of maintenance costs.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Danfoss on/off actuator (for AB-QM) 24v",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/50/NW-K75650_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_d/el/Danfoss_BuildingsBusinessUnit_EU_Del.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Danfoss_AME110_NL_120NL_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Danfoss_ECAS_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Danfoss_MFR_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Danfoss_Actuator_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PK29625,Pegler Proflow double regulating valve 25mm (BSPP),Pegler,87.74,"The Pegler Proflow 1200SF DZR double regulating valve (also known as a DRV) ISO 228 controls water flow across chilled water air conditioning equipment. Incorporating 25mm BSP parallel connections, the valve is fitted to equipment's return line, controlling and balancing flow via adjustment of the valve spindle.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Pegler Proflow double regulating valve 25mm (BSPP)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/28/NW-K29623_K29628_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Pegler_Precise_Balancing_Commi_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_1200_Regul_Valve_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Pegler_Fig1200_1260_FODRV_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PK00279,Crane D2880 thermal circulation valve 15mm,Crane,112.46,"The Crane D2880 thermal circulation valve provides self-balancing, thermostatically controlled regulation of flow and thermal disinfection to help protect against legionella in domestic hot water systems. Fitted with 15mm BSP tapered connections, this valve is designed to automatically adjust in response to changes in fluid temperature, maintaining a stable temperature across the system.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Crane D2880 thermal circulation valve 15mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/02/80/NW-K00278_K00280_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Crane_FS_D2890_D2880_TCV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Crane_D2890_D2880_TCV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Crane_D2880_D2890_WRAS_Certificate.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PK29624,Pegler Proflow double regulating valve 20mm (BSPP),Pegler,72.72,"The Pegler Proflow 1200SF DZR double regulating valve (also known as a DRV) ISO 228 controls water flow across chilled water air conditioning equipment. Incorporating 20mm BSP parallel connections, the valve is fitted to equipment's return line, controlling and balancing flow via adjustment of the valve spindle.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Pegler Proflow double regulating valve 20mm (BSPP)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/28/NW-K29623_K29628_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Pegler_Precise_Balancing_Commi_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_1200_Regul_Valve_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Pegler_Fig1200_1260_FODRV_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PK23757,Hattersley FIG. 1732 commissioning valve 40mm Bright Zinc,Hattersley,625.31,This Hattersley Fig 1732 bronze fixed orifice double regulating valve with 40mm BSP tapered connections provides precision flow regulation and measurement with an accuracy of ± 5% on all settings.,"Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley FIG. 1732 commissioning valve 40mm Bright Zinc",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/58/NW-K23753_K23758_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_Fig1432_1732_DRCV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_Fig1432_1732_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_Fig_1732_FODRV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PK23760,Hattersley FIG. 1732L commissioning valve 15mm Bright Zinc,Hattersley,208.71,This Hattersley Fig 1732L bronze fixed orifice double regulating valve with 15mm BSP parallel connections provides precision flow regulation and measurement with an accuracy of ± 5% on all settings.,"Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley FIG. 1732L commissioning valve 15mm Bright Zinc",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/61/NW-K23760_K23761_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_Fig1432_1732_DRCV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_Fig1432_1732_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_Fig_1732_FODRV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PK25680,Hattersley M2000 metering station 80mm,Hattersley,553.03,"This Hattersley M2000 metering station has a compact wafer design ideal for use in tight spaces. Providing accurate flow measurement, this stainless steel station includes 80mm flanged connections.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley M2000 metering station 80mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/84/NW-K25678_K25684_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_M2000_FMD_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_FigM2000_MS_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_M2000_M3000_MS_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PK13479,Crane ProBalance DM921 double regulator valve PN16 65mm,Crane,1548.64,"This Crane ProBalance DM921 double regulating valve provides precise and accurate flow regulation and management. Fitted with 65mm flanged connections, this valve offers an accuracy of +/-5% on all settings. With an integral fixed orifice design greater accuracy is provided and set-up is simpler with fewer connections required, lowering installation costs.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Crane ProBalance DM921 double regulator valve PN16 65mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/84/NW-K13479_K13484_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Crane_DN65_DN300_Flow_Measure_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Crane_FS_DM912_931_941_BV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Crane_DM921_DRV_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PK13502,CRANE DM941 PN16 DOUBLE REG VALVE    125,Crane,4475.24,"Supplied with 125mm flanged connections, this Crane ProBalance DM941 fixed orifice double regulating valve is a more accurate choice than valves with a variable orifice design. This valve offers fast and cost effective installation, requiring fewer connections.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> CRANE DM941 PN16 DOUBLE REG VALVE    125",,Double regulating valve,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/02/NW-K13502_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Crane_ProBalance_DM941_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ns/tl/Crane_DM921_DM_DA931_DM_DA941_Instl.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ra/ph/Crane_DM900_941_950G_DA941_Graph.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PK13716,Crane ProBalance D931 double regulator valve and measurement device 32mm Bronze,Crane,622.27,"This Crane ProBalance D931 double regulating valve provides precise and accurate flow regulation and management. Fitted with 32mm BSP tapered connections, this valve offers an accuracy of +/-5% on all settings. With an integral fixed orifice design greater accuracy is provided and set-up is simpler with fewer connections required, lowering installation costs.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Crane ProBalance D931 double regulator valve and measurement device 32mm Bronze",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/18/NW-K13713_K13718_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Crane_D931_Bal_Valve_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Crane_D931_933_934_FODRV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Crane_FS_D921_923_931_934_BV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ce/rt/Crane_D921_923_931_933_934_WRAS_Cert.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ra/ph/Crane_D934_D984P_Flow_Measure_Graph.pdf,,,,,,,,,,,,,
95,PK13703,Crane ProBalance double regulator valve 15mm Bronze,Crane,187.39,"This Crane ProBalance D921 double regulating valve provides precise and accurate flow regulation and management. Fitted with 15mm BSP parallel connections, this valve offers an accuracy of +/-5% on all settings. With an integral fixed orifice design greater accuracy is provided and set-up is simpler with fewer connections required, lowering installation costs.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Crane ProBalance double regulator valve 15mm Bronze",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/08/NW-K13703_K13708_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Crane_FS_D921_923_931_934_BV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ce/rt/Crane_D921_923_931_933_934_WRAS_Cert.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/tm/nt/Crane_StressCorrosionCracking_Sttmnt.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Crane_D921_D923_DRV_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PK23756,Hattersley FIG. 1732 commissioning valve 32mm Bright Zinc,Hattersley,427.34,This Hattersley Fig 1732 bronze fixed orifice double regulating valve with 32mm BSP tapered connections provides precision flow regulation and measurement with an accuracy of ± 5% on all settings.,"Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley FIG. 1732 commissioning valve 32mm Bright Zinc",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/58/NW-K23753_K23758_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_Fig1432_1732_DRCV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_Fig1432_1732_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_Fig_1732_FODRV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PK25679,Hattersley M2000 metering station 65mm,Hattersley,478.31,"This Hattersley M2000 metering station has a compact wafer design ideal for use in tight spaces. Providing accurate flow measurement, this stainless steel station includes 65mm flanged connections.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley M2000 metering station 65mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/56/84/NW-K25678_K25684_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_M2000_FMD_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_FigM2000_MS_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_M2000_M3000_MS_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PK29627,Pegler Proflow double regulating valve 40mm (BSPP),Pegler,131.1,"The Pegler Proflow 1200SF DZR double regulating valve (also known as a DRV) ISO 228 controls water flow across chilled water air conditioning equipment. Incorporating 40mm BSP parallel connections, the valve is fitted to equipment's return line, controlling and balancing flow via adjustment of the valve spindle.","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Pegler Proflow double regulating valve 40mm (BSPP)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/96/28/NW-K29623_K29628_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/Pegler_Precise_Balancing_Commi_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Pegler_1200_Regul_Valve_WRAS_Certi.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Pegler_Fig1200_1260_FODRV_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PK23703,Hattersley FIG. 1432 double regulating valve 15mm Bright Zinc,Hattersley,118.94,"This Hattersley Fig 1432 bronze regulating valve with 15mm BSP parallel connections provides precision flow regulation. Simple to use, this valve includes a handwheel and numerical indicator","Pipe, Valves and Fittings/Metal Pipe Valves/Balancing Valves/Balancing Valves.csv -> Hattersley FIG. 1432 double regulating valve 15mm Bright Zinc",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/03/NW-K23703_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Hattersley_Fig_1432_DRV_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/en/ts/Hattersley_Balancing_Coefficients.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Hattersley_Fig1432_1732_DRCV_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ca/te/Hattersley_Kitemark_Certificate.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/er/ti/Hattersley_Fig1432_1732_WRAS_Certi.pdf,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/me/nt/Hattersley_FS_SCC_Statement.pdf,,,,,,,,,,,,,
